site_id,well_id,cell_type,experiment,plate,well,site,disease_condition,treatment,treatment_conc,SMILES
VERO-1_1_U25_2,VERO-1_1_U25,VERO,VERO-1,1,U25,2,Active SARS-CoV-2,Lopinavir,0.3,"CC(C)[C@H](N1CCCNC1=O)C(=O)N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)COC1=C(C)C=CC=C1C)CC1=CC=CC=C1 |c:23,25,33,36,38,45,47,t:21,43|"
VERO-1_1_U25_3,VERO-1_1_U25,VERO,VERO-1,1,U25,3,Active SARS-CoV-2,Lopinavir,0.3,"CC(C)[C@H](N1CCCNC1=O)C(=O)N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)COC1=C(C)C=CC=C1C)CC1=CC=CC=C1 |c:23,25,33,36,38,45,47,t:21,43|"
VERO-1_1_U25_4,VERO-1_1_U25,VERO,VERO-1,1,U25,4,Active SARS-CoV-2,Lopinavir,0.3,"CC(C)[C@H](N1CCCNC1=O)C(=O)N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)COC1=C(C)C=CC=C1C)CC1=CC=CC=C1 |c:23,25,33,36,38,45,47,t:21,43|"
VERO-1_1_U26_1,VERO-1_1_U26,VERO,VERO-1,1,U26,1,Active SARS-CoV-2,,,
VERO-1_1_U26_2,VERO-1_1_U26,VERO,VERO-1,1,U26,2,Active SARS-CoV-2,,,
VERO-1_1_U26_3,VERO-1_1_U26,VERO,VERO-1,1,U26,3,Active SARS-CoV-2,,,
VERO-1_1_U26_4,VERO-1_1_U26,VERO,VERO-1,1,U26,4,Active SARS-CoV-2,,,
VERO-1_1_U27_1,VERO-1_1_U27,VERO,VERO-1,1,U27,1,Active SARS-CoV-2,Chloroquine,3.0,"CCN(CC)CCCC(C)NC1=CC=NC2=CC(Cl)=CC=C12 |c:13,18,t:11,15,20|"
VERO-1_1_U27_2,VERO-1_1_U27,VERO,VERO-1,1,U27,2,Active SARS-CoV-2,Chloroquine,3.0,"CCN(CC)CCCC(C)NC1=CC=NC2=CC(Cl)=CC=C12 |c:13,18,t:11,15,20|"
VERO-1_1_U27_3,VERO-1_1_U27,VERO,VERO-1,1,U27,3,Active SARS-CoV-2,Chloroquine,3.0,"CCN(CC)CCCC(C)NC1=CC=NC2=CC(Cl)=CC=C12 |c:13,18,t:11,15,20|"
VERO-1_1_U27_4,VERO-1_1_U27,VERO,VERO-1,1,U27,4,Active SARS-CoV-2,Chloroquine,3.0,"CCN(CC)CCCC(C)NC1=CC=NC2=CC(Cl)=CC=C12 |c:13,18,t:11,15,20|"
VERO-1_1_U28_1,VERO-1_1_U28,VERO,VERO-1,1,U28,1,Active SARS-CoV-2,Penciclovir,0.1,"NC1=NC(=O)C2=C(N1)N(CCC(CO)CO)C=N2 |c:5,17,t:1|"
VERO-1_1_U28_2,VERO-1_1_U28,VERO,VERO-1,1,U28,2,Active SARS-CoV-2,Penciclovir,0.1,"NC1=NC(=O)C2=C(N1)N(CCC(CO)CO)C=N2 |c:5,17,t:1|"
VERO-1_1_U28_3,VERO-1_1_U28,VERO,VERO-1,1,U28,3,Active SARS-CoV-2,Penciclovir,0.1,"NC1=NC(=O)C2=C(N1)N(CCC(CO)CO)C=N2 |c:5,17,t:1|"
VERO-1_1_U28_4,VERO-1_1_U28,VERO,VERO-1,1,U28,4,Active SARS-CoV-2,Penciclovir,0.1,"NC1=NC(=O)C2=C(N1)N(CCC(CO)CO)C=N2 |c:5,17,t:1|"
VERO-1_1_U29_1,VERO-1_1_U29,VERO,VERO-1,1,U29,1,Active SARS-CoV-2,Camostat,10.0,"CN(C)C(=O)COC(=O)CC1=CC=C(OC(=O)C2=CC=C(NC(N)=N)C=C2)C=C1 |c:25,28,t:10,12,17,19|"
VERO-1_1_U29_2,VERO-1_1_U29,VERO,VERO-1,1,U29,2,Active SARS-CoV-2,Camostat,10.0,"CN(C)C(=O)COC(=O)CC1=CC=C(OC(=O)C2=CC=C(NC(N)=N)C=C2)C=C1 |c:25,28,t:10,12,17,19|"
VERO-1_1_U29_3,VERO-1_1_U29,VERO,VERO-1,1,U29,3,Active SARS-CoV-2,Camostat,10.0,"CN(C)C(=O)COC(=O)CC1=CC=C(OC(=O)C2=CC=C(NC(N)=N)C=C2)C=C1 |c:25,28,t:10,12,17,19|"
VERO-1_1_U29_4,VERO-1_1_U29,VERO,VERO-1,1,U29,4,Active SARS-CoV-2,Camostat,10.0,"CN(C)C(=O)COC(=O)CC1=CC=C(OC(=O)C2=CC=C(NC(N)=N)C=C2)C=C1 |c:25,28,t:10,12,17,19|"
VERO-1_1_U30_1,VERO-1_1_U30,VERO,VERO-1,1,U30,1,Active SARS-CoV-2,,,
VERO-1_1_U30_2,VERO-1_1_U30,VERO,VERO-1,1,U30,2,Active SARS-CoV-2,,,
VERO-1_1_U30_3,VERO-1_1_U30,VERO,VERO-1,1,U30,3,Active SARS-CoV-2,,,
VERO-1_1_U30_4,VERO-1_1_U30,VERO,VERO-1,1,U30,4,Active SARS-CoV-2,,,
VERO-1_1_U31_1,VERO-1_1_U31,VERO,VERO-1,1,U31,1,Active SARS-CoV-2,Oseltamivir carboxylate,0.1,"CCC(CC)O[C@@H]1C=C(C[C@H](N)[C@H]1NC(C)=O)C(O)=O |r,c:7|"
VERO-1_1_U31_2,VERO-1_1_U31,VERO,VERO-1,1,U31,2,Active SARS-CoV-2,Oseltamivir carboxylate,0.1,"CCC(CC)O[C@@H]1C=C(C[C@H](N)[C@H]1NC(C)=O)C(O)=O |r,c:7|"
VERO-1_1_U31_3,VERO-1_1_U31,VERO,VERO-1,1,U31,3,Active SARS-CoV-2,Oseltamivir carboxylate,0.1,"CCC(CC)O[C@@H]1C=C(C[C@H](N)[C@H]1NC(C)=O)C(O)=O |r,c:7|"
VERO-1_1_U31_4,VERO-1_1_U31,VERO,VERO-1,1,U31,4,Active SARS-CoV-2,Oseltamivir carboxylate,0.1,"CCC(CC)O[C@@H]1C=C(C[C@H](N)[C@H]1NC(C)=O)C(O)=O |r,c:7|"
VERO-1_1_U33_1,VERO-1_1_U33,VERO,VERO-1,1,U33,1,Active SARS-CoV-2,,,
VERO-1_1_U33_2,VERO-1_1_U33,VERO,VERO-1,1,U33,2,Active SARS-CoV-2,,,
VERO-1_1_U33_3,VERO-1_1_U33,VERO,VERO-1,1,U33,3,Active SARS-CoV-2,,,
VERO-1_1_U33_4,VERO-1_1_U33,VERO,VERO-1,1,U33,4,Active SARS-CoV-2,,,
VERO-1_1_U34_1,VERO-1_1_U34,VERO,VERO-1,1,U34,1,Active SARS-CoV-2,Camostat,0.1,"CN(C)C(=O)COC(=O)CC1=CC=C(OC(=O)C2=CC=C(NC(N)=N)C=C2)C=C1 |c:25,28,t:10,12,17,19|"
VERO-1_1_U34_2,VERO-1_1_U34,VERO,VERO-1,1,U34,2,Active SARS-CoV-2,Camostat,0.1,"CN(C)C(=O)COC(=O)CC1=CC=C(OC(=O)C2=CC=C(NC(N)=N)C=C2)C=C1 |c:25,28,t:10,12,17,19|"
VERO-1_1_U34_3,VERO-1_1_U34,VERO,VERO-1,1,U34,3,Active SARS-CoV-2,Camostat,0.1,"CN(C)C(=O)COC(=O)CC1=CC=C(OC(=O)C2=CC=C(NC(N)=N)C=C2)C=C1 |c:25,28,t:10,12,17,19|"
VERO-1_1_U34_4,VERO-1_1_U34,VERO,VERO-1,1,U34,4,Active SARS-CoV-2,Camostat,0.1,"CN(C)C(=O)COC(=O)CC1=CC=C(OC(=O)C2=CC=C(NC(N)=N)C=C2)C=C1 |c:25,28,t:10,12,17,19|"
VERO-1_1_U35_1,VERO-1_1_U35,VERO,VERO-1,1,U35,1,Active SARS-CoV-2,Favipiravir,0.03,"NC(=O)C1=NC(F)=CNC1=O |c:6,t:3|"
VERO-1_1_U35_2,VERO-1_1_U35,VERO,VERO-1,1,U35,2,Active SARS-CoV-2,Favipiravir,0.03,"NC(=O)C1=NC(F)=CNC1=O |c:6,t:3|"
VERO-1_1_U35_3,VERO-1_1_U35,VERO,VERO-1,1,U35,3,Active SARS-CoV-2,Favipiravir,0.03,"NC(=O)C1=NC(F)=CNC1=O |c:6,t:3|"
VERO-1_1_U35_4,VERO-1_1_U35,VERO,VERO-1,1,U35,4,Active SARS-CoV-2,Favipiravir,0.03,"NC(=O)C1=NC(F)=CNC1=O |c:6,t:3|"
VERO-1_1_U36_1,VERO-1_1_U36,VERO,VERO-1,1,U36,1,Active SARS-CoV-2,Lopinavir,1.0,"CC(C)[C@H](N1CCCNC1=O)C(=O)N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)COC1=C(C)C=CC=C1C)CC1=CC=CC=C1 |c:23,25,33,36,38,45,47,t:21,43|"
VERO-1_1_U36_2,VERO-1_1_U36,VERO,VERO-1,1,U36,2,Active SARS-CoV-2,Lopinavir,1.0,"CC(C)[C@H](N1CCCNC1=O)C(=O)N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)COC1=C(C)C=CC=C1C)CC1=CC=CC=C1 |c:23,25,33,36,38,45,47,t:21,43|"
VERO-1_1_U36_3,VERO-1_1_U36,VERO,VERO-1,1,U36,3,Active SARS-CoV-2,Lopinavir,1.0,"CC(C)[C@H](N1CCCNC1=O)C(=O)N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)COC1=C(C)C=CC=C1C)CC1=CC=CC=C1 |c:23,25,33,36,38,45,47,t:21,43|"
VERO-1_1_U36_4,VERO-1_1_U36,VERO,VERO-1,1,U36,4,Active SARS-CoV-2,Lopinavir,1.0,"CC(C)[C@H](N1CCCNC1=O)C(=O)N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)COC1=C(C)C=CC=C1C)CC1=CC=CC=C1 |c:23,25,33,36,38,45,47,t:21,43|"
VERO-1_1_U37_1,VERO-1_1_U37,VERO,VERO-1,1,U37,1,Active SARS-CoV-2,Remdesivir (GS-5734),10.0,"CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@](C#N)([C@H](O)[C@@H]1O)C1=CC=C2N1N=CN=C2N)OC1=CC=CC=C1 |c:28,32,34,41,43,t:26,39|"
VERO-1_1_U37_2,VERO-1_1_U37,VERO,VERO-1,1,U37,2,Active SARS-CoV-2,Remdesivir (GS-5734),10.0,"CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@](C#N)([C@H](O)[C@@H]1O)C1=CC=C2N1N=CN=C2N)OC1=CC=CC=C1 |c:28,32,34,41,43,t:26,39|"
VERO-1_1_U37_3,VERO-1_1_U37,VERO,VERO-1,1,U37,3,Active SARS-CoV-2,Remdesivir (GS-5734),10.0,"CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@](C#N)([C@H](O)[C@@H]1O)C1=CC=C2N1N=CN=C2N)OC1=CC=CC=C1 |c:28,32,34,41,43,t:26,39|"
VERO-1_1_U37_4,VERO-1_1_U37,VERO,VERO-1,1,U37,4,Active SARS-CoV-2,Remdesivir (GS-5734),10.0,"CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@](C#N)([C@H](O)[C@@H]1O)C1=CC=C2N1N=CN=C2N)OC1=CC=CC=C1 |c:28,32,34,41,43,t:26,39|"
VERO-1_1_U38_1,VERO-1_1_U38,VERO,VERO-1,1,U38,1,Active SARS-CoV-2,GS-441524,1.0,"NC1=NC=NN2C1=CC=C2[C@@]1(O[C@H](CO)[C@@H](O)[C@H]1O)C#N |c:3,9,t:1,7|"
VERO-1_1_U38_2,VERO-1_1_U38,VERO,VERO-1,1,U38,2,Active SARS-CoV-2,GS-441524,1.0,"NC1=NC=NN2C1=CC=C2[C@@]1(O[C@H](CO)[C@@H](O)[C@H]1O)C#N |c:3,9,t:1,7|"
VERO-1_1_U38_3,VERO-1_1_U38,VERO,VERO-1,1,U38,3,Active SARS-CoV-2,GS-441524,1.0,"NC1=NC=NN2C1=CC=C2[C@@]1(O[C@H](CO)[C@@H](O)[C@H]1O)C#N |c:3,9,t:1,7|"
VERO-1_1_U38_4,VERO-1_1_U38,VERO,VERO-1,1,U38,4,Active SARS-CoV-2,GS-441524,1.0,"NC1=NC=NN2C1=CC=C2[C@@]1(O[C@H](CO)[C@@H](O)[C@H]1O)C#N |c:3,9,t:1,7|"
VERO-1_1_U39_1,VERO-1_1_U39,VERO,VERO-1,1,U39,1,Active SARS-CoV-2,Indinavir,0.003,"CC(C)(C)NC(=O)[C@@H]1CN(CC2=CN=CC=C2)CCN1C[C@@H](O)C[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]1[C@H](O)CC2=C1C=CC=C2 |c:13,15,30,32,42,45,47,t:11,28|"
VERO-1_1_U39_2,VERO-1_1_U39,VERO,VERO-1,1,U39,2,Active SARS-CoV-2,Indinavir,0.003,"CC(C)(C)NC(=O)[C@@H]1CN(CC2=CN=CC=C2)CCN1C[C@@H](O)C[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]1[C@H](O)CC2=C1C=CC=C2 |c:13,15,30,32,42,45,47,t:11,28|"
VERO-1_1_U39_3,VERO-1_1_U39,VERO,VERO-1,1,U39,3,Active SARS-CoV-2,Indinavir,0.003,"CC(C)(C)NC(=O)[C@@H]1CN(CC2=CN=CC=C2)CCN1C[C@@H](O)C[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]1[C@H](O)CC2=C1C=CC=C2 |c:13,15,30,32,42,45,47,t:11,28|"
VERO-1_1_U39_4,VERO-1_1_U39,VERO,VERO-1,1,U39,4,Active SARS-CoV-2,Indinavir,0.003,"CC(C)(C)NC(=O)[C@@H]1CN(CC2=CN=CC=C2)CCN1C[C@@H](O)C[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]1[C@H](O)CC2=C1C=CC=C2 |c:13,15,30,32,42,45,47,t:11,28|"
VERO-1_1_U41_1,VERO-1_1_U41,VERO,VERO-1,1,U41,1,Active SARS-CoV-2,Aloxistatin,10.0,CCOC(=O)C1OC1C(=O)NC(CC(C)C)C(=O)NCCC(C)C
VERO-1_1_U41_2,VERO-1_1_U41,VERO,VERO-1,1,U41,2,Active SARS-CoV-2,Aloxistatin,10.0,CCOC(=O)C1OC1C(=O)NC(CC(C)C)C(=O)NCCC(C)C
VERO-1_1_U41_3,VERO-1_1_U41,VERO,VERO-1,1,U41,3,Active SARS-CoV-2,Aloxistatin,10.0,CCOC(=O)C1OC1C(=O)NC(CC(C)C)C(=O)NCCC(C)C
VERO-1_1_U41_4,VERO-1_1_U41,VERO,VERO-1,1,U41,4,Active SARS-CoV-2,Aloxistatin,10.0,CCOC(=O)C1OC1C(=O)NC(CC(C)C)C(=O)NCCC(C)C
VERO-1_1_U42_1,VERO-1_1_U42,VERO,VERO-1,1,U42,1,Active SARS-CoV-2,,,
VERO-1_1_U42_2,VERO-1_1_U42,VERO,VERO-1,1,U42,2,Active SARS-CoV-2,,,
VERO-1_1_U42_3,VERO-1_1_U42,VERO,VERO-1,1,U42,3,Active SARS-CoV-2,,,
VERO-1_1_U42_4,VERO-1_1_U42,VERO,VERO-1,1,U42,4,Active SARS-CoV-2,,,
VERO-1_1_U43_1,VERO-1_1_U43,VERO,VERO-1,1,U43,1,Active SARS-CoV-2,Ribavirin,0.1,"NC(=O)C1=NN(C=N1)[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O |c:6,t:3|"
VERO-1_1_U43_2,VERO-1_1_U43,VERO,VERO-1,1,U43,2,Active SARS-CoV-2,Ribavirin,0.1,"NC(=O)C1=NN(C=N1)[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O |c:6,t:3|"
VERO-1_1_U43_3,VERO-1_1_U43,VERO,VERO-1,1,U43,3,Active SARS-CoV-2,Ribavirin,0.1,"NC(=O)C1=NN(C=N1)[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O |c:6,t:3|"
VERO-1_1_U43_4,VERO-1_1_U43,VERO,VERO-1,1,U43,4,Active SARS-CoV-2,Ribavirin,0.1,"NC(=O)C1=NN(C=N1)[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O |c:6,t:3|"
VERO-1_1_U44_1,VERO-1_1_U44,VERO,VERO-1,1,U44,1,Active SARS-CoV-2,Indinavir,0.3,"CC(C)(C)NC(=O)[C@@H]1CN(CC2=CN=CC=C2)CCN1C[C@@H](O)C[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]1[C@H](O)CC2=C1C=CC=C2 |c:13,15,30,32,42,45,47,t:11,28|"
VERO-1_1_U44_2,VERO-1_1_U44,VERO,VERO-1,1,U44,2,Active SARS-CoV-2,Indinavir,0.3,"CC(C)(C)NC(=O)[C@@H]1CN(CC2=CN=CC=C2)CCN1C[C@@H](O)C[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]1[C@H](O)CC2=C1C=CC=C2 |c:13,15,30,32,42,45,47,t:11,28|"
VERO-1_1_U44_3,VERO-1_1_U44,VERO,VERO-1,1,U44,3,Active SARS-CoV-2,Indinavir,0.3,"CC(C)(C)NC(=O)[C@@H]1CN(CC2=CN=CC=C2)CCN1C[C@@H](O)C[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]1[C@H](O)CC2=C1C=CC=C2 |c:13,15,30,32,42,45,47,t:11,28|"
VERO-1_1_U44_4,VERO-1_1_U44,VERO,VERO-1,1,U44,4,Active SARS-CoV-2,Indinavir,0.3,"CC(C)(C)NC(=O)[C@@H]1CN(CC2=CN=CC=C2)CCN1C[C@@H](O)C[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]1[C@H](O)CC2=C1C=CC=C2 |c:13,15,30,32,42,45,47,t:11,28|"
VERO-1_1_U45_1,VERO-1_1_U45,VERO,VERO-1,1,U45,1,Active SARS-CoV-2,,,
VERO-1_1_U45_2,VERO-1_1_U45,VERO,VERO-1,1,U45,2,Active SARS-CoV-2,,,
VERO-1_1_U45_3,VERO-1_1_U45,VERO,VERO-1,1,U45,3,Active SARS-CoV-2,,,
VERO-1_1_U45_4,VERO-1_1_U45,VERO,VERO-1,1,U45,4,Active SARS-CoV-2,,,
VERO-1_1_U46_1,VERO-1_1_U46,VERO,VERO-1,1,U46,1,Active SARS-CoV-2,quinine-ethyl-carbonate,0.03,"CCOC(=O)O[C@H]([C@H]1C[C@@H]2CC[N@@]1C[C@@H]2C=C)C1=CC=NC2=CC=C(OC)C=C12 |r,c:21,t:19,23,25,29|"
VERO-1_1_U46_2,VERO-1_1_U46,VERO,VERO-1,1,U46,2,Active SARS-CoV-2,quinine-ethyl-carbonate,0.03,"CCOC(=O)O[C@H]([C@H]1C[C@@H]2CC[N@@]1C[C@@H]2C=C)C1=CC=NC2=CC=C(OC)C=C12 |r,c:21,t:19,23,25,29|"
VERO-1_1_U46_3,VERO-1_1_U46,VERO,VERO-1,1,U46,3,Active SARS-CoV-2,quinine-ethyl-carbonate,0.03,"CCOC(=O)O[C@H]([C@H]1C[C@@H]2CC[N@@]1C[C@@H]2C=C)C1=CC=NC2=CC=C(OC)C=C12 |r,c:21,t:19,23,25,29|"
VERO-1_1_U46_4,VERO-1_1_U46,VERO,VERO-1,1,U46,4,Active SARS-CoV-2,quinine-ethyl-carbonate,0.03,"CCOC(=O)O[C@H]([C@H]1C[C@@H]2CC[N@@]1C[C@@H]2C=C)C1=CC=NC2=CC=C(OC)C=C12 |r,c:21,t:19,23,25,29|"
VERO-1_1_U47_1,VERO-1_1_U47,VERO,VERO-1,1,U47,1,Active SARS-CoV-2,Arbidol,3.0,"CCOC(=O)C1=C(CSC2=CC=CC=C2)N(C)C2=CC(Br)=C(O)C(CN(C)C)=C12 |c:5,11,13,t:9,18,21,28|"
VERO-1_1_U47_2,VERO-1_1_U47,VERO,VERO-1,1,U47,2,Active SARS-CoV-2,Arbidol,3.0,"CCOC(=O)C1=C(CSC2=CC=CC=C2)N(C)C2=CC(Br)=C(O)C(CN(C)C)=C12 |c:5,11,13,t:9,18,21,28|"
VERO-1_1_U47_3,VERO-1_1_U47,VERO,VERO-1,1,U47,3,Active SARS-CoV-2,Arbidol,3.0,"CCOC(=O)C1=C(CSC2=CC=CC=C2)N(C)C2=CC(Br)=C(O)C(CN(C)C)=C12 |c:5,11,13,t:9,18,21,28|"
VERO-1_1_U47_4,VERO-1_1_U47,VERO,VERO-1,1,U47,4,Active SARS-CoV-2,Arbidol,3.0,"CCOC(=O)C1=C(CSC2=CC=CC=C2)N(C)C2=CC(Br)=C(O)C(CN(C)C)=C12 |c:5,11,13,t:9,18,21,28|"
VERO-1_1_V02_1,VERO-1_1_V02,VERO,VERO-1,1,V02,1,Active SARS-CoV-2,,,
VERO-1_1_V02_2,VERO-1_1_V02,VERO,VERO-1,1,V02,2,Active SARS-CoV-2,,,
VERO-1_1_V02_3,VERO-1_1_V02,VERO,VERO-1,1,V02,3,Active SARS-CoV-2,,,
VERO-1_1_V02_4,VERO-1_1_V02,VERO,VERO-1,1,V02,4,Active SARS-CoV-2,,,
VERO-1_1_V03_1,VERO-1_1_V03,VERO,VERO-1,1,V03,1,Active SARS-CoV-2,methylprednisolone-sodium-succinate,0.01,"C[C@H]1CC2C3CC[C@](O)(C(=O)COC(=O)CCC(O)=O)[C@@]3(C)C[C@H](O)C2[C@@]2(C)C=CC(=O)C=C12 |r,c:30,t:34|"
VERO-1_1_V03_2,VERO-1_1_V03,VERO,VERO-1,1,V03,2,Active SARS-CoV-2,methylprednisolone-sodium-succinate,0.01,"C[C@H]1CC2C3CC[C@](O)(C(=O)COC(=O)CCC(O)=O)[C@@]3(C)C[C@H](O)C2[C@@]2(C)C=CC(=O)C=C12 |r,c:30,t:34|"
VERO-1_1_V03_3,VERO-1_1_V03,VERO,VERO-1,1,V03,3,Active SARS-CoV-2,methylprednisolone-sodium-succinate,0.01,"C[C@H]1CC2C3CC[C@](O)(C(=O)COC(=O)CCC(O)=O)[C@@]3(C)C[C@H](O)C2[C@@]2(C)C=CC(=O)C=C12 |r,c:30,t:34|"
VERO-1_1_V03_4,VERO-1_1_V03,VERO,VERO-1,1,V03,4,Active SARS-CoV-2,methylprednisolone-sodium-succinate,0.01,"C[C@H]1CC2C3CC[C@](O)(C(=O)COC(=O)CCC(O)=O)[C@@]3(C)C[C@H](O)C2[C@@]2(C)C=CC(=O)C=C12 |r,c:30,t:34|"
VERO-1_1_V04_1,VERO-1_1_V04,VERO,VERO-1,1,V04,1,Active SARS-CoV-2,Quinine,1.0,"COC1=CC2=C(C=CN=C2C=C1)[C@@H](O)[C@@H]1C[C@@H]2CCN1C[C@@H]2C=C |c:6,8,11,t:2,4|"
VERO-1_1_V04_2,VERO-1_1_V04,VERO,VERO-1,1,V04,2,Active SARS-CoV-2,Quinine,1.0,"COC1=CC2=C(C=CN=C2C=C1)[C@@H](O)[C@@H]1C[C@@H]2CCN1C[C@@H]2C=C |c:6,8,11,t:2,4|"
VERO-1_1_V04_3,VERO-1_1_V04,VERO,VERO-1,1,V04,3,Active SARS-CoV-2,Quinine,1.0,"COC1=CC2=C(C=CN=C2C=C1)[C@@H](O)[C@@H]1C[C@@H]2CCN1C[C@@H]2C=C |c:6,8,11,t:2,4|"
VERO-1_1_V04_4,VERO-1_1_V04,VERO,VERO-1,1,V04,4,Active SARS-CoV-2,Quinine,1.0,"COC1=CC2=C(C=CN=C2C=C1)[C@@H](O)[C@@H]1C[C@@H]2CCN1C[C@@H]2C=C |c:6,8,11,t:2,4|"
VERO-1_1_V05_1,VERO-1_1_V05,VERO,VERO-1,1,V05,1,Active SARS-CoV-2,Penciclovir,0.3,"NC1=NC(=O)C2=C(N1)N(CCC(CO)CO)C=N2 |c:5,17,t:1|"
VERO-1_1_V05_2,VERO-1_1_V05,VERO,VERO-1,1,V05,2,Active SARS-CoV-2,Penciclovir,0.3,"NC1=NC(=O)C2=C(N1)N(CCC(CO)CO)C=N2 |c:5,17,t:1|"
VERO-1_1_V05_3,VERO-1_1_V05,VERO,VERO-1,1,V05,3,Active SARS-CoV-2,Penciclovir,0.3,"NC1=NC(=O)C2=C(N1)N(CCC(CO)CO)C=N2 |c:5,17,t:1|"
VERO-1_1_V05_4,VERO-1_1_V05,VERO,VERO-1,1,V05,4,Active SARS-CoV-2,Penciclovir,0.3,"NC1=NC(=O)C2=C(N1)N(CCC(CO)CO)C=N2 |c:5,17,t:1|"
VERO-1_1_V06_1,VERO-1_1_V06,VERO,VERO-1,1,V06,1,Active SARS-CoV-2,,,
VERO-1_1_V06_2,VERO-1_1_V06,VERO,VERO-1,1,V06,2,Active SARS-CoV-2,,,
VERO-1_1_V06_3,VERO-1_1_V06,VERO,VERO-1,1,V06,3,Active SARS-CoV-2,,,
VERO-1_1_V06_4,VERO-1_1_V06,VERO,VERO-1,1,V06,4,Active SARS-CoV-2,,,
VERO-1_1_V07_1,VERO-1_1_V07,VERO,VERO-1,1,V07,1,Active SARS-CoV-2,ML-9,0.003,"ClC1=CC=CC2=C(C=CC=C12)S(=O)(=O)N1CCCNCC1 |c:3,7,t:1,5,9|"
VERO-1_1_V07_2,VERO-1_1_V07,VERO,VERO-1,1,V07,2,Active SARS-CoV-2,ML-9,0.003,"ClC1=CC=CC2=C(C=CC=C12)S(=O)(=O)N1CCCNCC1 |c:3,7,t:1,5,9|"
VERO-1_1_V07_3,VERO-1_1_V07,VERO,VERO-1,1,V07,3,Active SARS-CoV-2,ML-9,0.003,"ClC1=CC=CC2=C(C=CC=C12)S(=O)(=O)N1CCCNCC1 |c:3,7,t:1,5,9|"
VERO-1_1_V07_4,VERO-1_1_V07,VERO,VERO-1,1,V07,4,Active SARS-CoV-2,ML-9,0.003,"ClC1=CC=CC2=C(C=CC=C12)S(=O)(=O)N1CCCNCC1 |c:3,7,t:1,5,9|"
VERO-1_1_V09_1,VERO-1_1_V09,VERO,VERO-1,1,V09,1,Active SARS-CoV-2,Chloroquine,1.0,"CCN(CC)CCCC(C)NC1=CC=NC2=CC(Cl)=CC=C12 |c:13,18,t:11,15,20|"
VERO-1_1_V09_2,VERO-1_1_V09,VERO,VERO-1,1,V09,2,Active SARS-CoV-2,Chloroquine,1.0,"CCN(CC)CCCC(C)NC1=CC=NC2=CC(Cl)=CC=C12 |c:13,18,t:11,15,20|"
VERO-1_1_V09_3,VERO-1_1_V09,VERO,VERO-1,1,V09,3,Active SARS-CoV-2,Chloroquine,1.0,"CCN(CC)CCCC(C)NC1=CC=NC2=CC(Cl)=CC=C12 |c:13,18,t:11,15,20|"
VERO-1_1_V09_4,VERO-1_1_V09,VERO,VERO-1,1,V09,4,Active SARS-CoV-2,Chloroquine,1.0,"CCN(CC)CCCC(C)NC1=CC=NC2=CC(Cl)=CC=C12 |c:13,18,t:11,15,20|"
VERO-1_1_V10_1,VERO-1_1_V10,VERO,VERO-1,1,V10,1,Active SARS-CoV-2,Idelalisib,0.1,"CC[C@H](NC1=C2N=CNC2=NC=N1)C1=NC2=CC=CC(F)=C2C(=O)N1C1=CC=CC=C1 |c:4,6,10,12,19,22,31,33,t:15,17,29|"
VERO-1_1_V10_2,VERO-1_1_V10,VERO,VERO-1,1,V10,2,Active SARS-CoV-2,Idelalisib,0.1,"CC[C@H](NC1=C2N=CNC2=NC=N1)C1=NC2=CC=CC(F)=C2C(=O)N1C1=CC=CC=C1 |c:4,6,10,12,19,22,31,33,t:15,17,29|"
VERO-1_1_V10_3,VERO-1_1_V10,VERO,VERO-1,1,V10,3,Active SARS-CoV-2,Idelalisib,0.1,"CC[C@H](NC1=C2N=CNC2=NC=N1)C1=NC2=CC=CC(F)=C2C(=O)N1C1=CC=CC=C1 |c:4,6,10,12,19,22,31,33,t:15,17,29|"
