compound_id,name,HUVEC-1,smiles
2281,ursodiol,0.314988587,"C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C |a:1,7,10,11,12,15,17,21,23,26,r|"
2130,Difloxacin,0.314847801,"CN1CCN(CC1)C1=C(F)C=C2C(=C1)N(C=C(C(O)=O)C2=O)C1=CC=C(F)C=C1 |c:8,11,13,30,t:17,25,27|"
956,doramectin,0.314545288,"CO[C@H]1C[C@H](OC2[C@H](C)OC(C[C@@H]2OC)O[C@H]2[C@@H](C)\C=C\C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O[C@H]5C[C@@H](C\C=C2/C)O[C@@]2(C5)O[C@H](C5CCCCC5)[C@@H](C)C=C2)[C@]34O)O[C@@H](C)[C@@H]1O |a:2,4,7,12,16,17,25,26,31,35,37,43,46,53,57,60,62,r,c:30,59,t:20,22,40|"
2368,Azasetron,0.314457375,"CN1C(=O)COC2=C(C=C(Cl)C=C12)C(=O)NC1CN2CCC1CC2 |t:6,8,11|"
94,Tiapride,0.314172364,"CCN(CC)CCNC(=O)C1=C(OC)C=CC(=C1)S(C)(=O)=O |c:10,14,16|"
1052,Moclobemide,0.31398984,"ClC1=CC=C(C=C1)C(=O)NCCN1CCOCC1 |c:3,5,t:1|"
1514,Metyrapone,0.313592974,"CC(C)(C(=O)C1=CN=CC=C1)C1=CC=CN=C1 |c:7,9,14,16,t:5,12|"
1149,flumecinol,0.313572539,"CCC(O)(C1=CC=CC=C1)C1=CC=CC(=C1)C(F)(F)F |c:6,8,13,15,t:4,11|"
1899,R-Selegiline,0.264037124,"C[C@H](CC1=CC=CC=C1)N(C)CC#C |c:5,7,t:3|"
1690,sapropterin,0.31291368,"C[C@H](O)[C@H](O)[C@H]1CNC2=C(N1)C(O)=NC(N)=N2 |a:1,3,5,r,c:8,13,16|"
2280,Acarbose,0.312671956,C[C@@H]1O[C@H](O[C@@H]2[C@H](CO)O[C@H](O[C@@H]3[C@H](CO)O[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@@H]1O |t:37|
931,Mebhydrolin,0.31246255,"CN1CCC2=C(C1)C1=CC=CC=C1N2CC1=CC=CC=C1 |c:4,10,12,20,22,t:8,18|"
2896,Duloxetine,0.312416044,"CNCC[C@H](OC1=C2C=CC=CC2=CC=C1)C1=CC=CS1 |c:6,8,10,13,15,20,t:18|"
1274,sucralose,0.312280681,"OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl |a:2,4,6,10,13,15,17,19,21,r|"
1260,Tiagabine,0.312179744,"CC1=C(SC=C1)C(=CCCN1CCC[C@H](C1)C(O)=O)C1=C(C)C=CS1 |c:4,21,24,t:1|"
1716,Laropiprant,0.311309423,"CS(=O)(=O)C1=CC(F)=CC2=C1N(CC1=CC=C(Cl)C=C1)C1=C2CC[C@@H]1CC(O)=O |c:7,9,19,22,t:4,14,16|"
3308,Gabexate,0.310868081,"CCOC(=O)C1=CC=C(OC(=O)CCCCCNC(N)=N)C=C1 |c:21,t:5,7|"
1468,Empagliflozin,0.310746835,"OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1=CC(CC2=CC=C(O[C@H]3CCOC3)C=C2)=C(Cl)C=C1 |c:27,32,t:12,16,18,29|"
1729,Efavirenz,0.24706474,"FC(F)(F)[C@]1(OC(=O)NC2=C1C=C(Cl)C=C2)C#CC1CC1 |c:9,15,t:12|"
3171,Cytarabine,0.31014123,"NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)C(O)C1O |c:6,t:1|"
1759,gestrinone,0.273508152,"CC[C@]12C=CC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)C#C |a:2,15,16,19,r,c:3,5,11|"
2865,Riluzole,0.30895005,"NC1=NC2=C(S1)C=C(OC(F)(F)F)C=C2 |c:3,14,t:1,7|"
3336,Benazepril,0.308578106,"CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]1CCC2=C(C=CC=C2)N(CC(O)=O)C1=O |c:10,12,21,23,t:8,19|"
530,Bephenium hydroxynaphthoate,0.308539127,"C[N+](C)(CCOC1=CC=CC=C1)CC1=CC=CC=C1 |c:8,10,16,18,t:6,14|"
1959,moxidectin,0.253809419,"CO\N=C1\C[C@]2(C[C@@H]3C[C@@H](C\C=C(C)\C[C@@H](C)\C=C\C=C4CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)O[C@@H]([C@H]1C)C(\C)=C\C(C)C |a:5,7,9,15,23,24,29,33,37,38,r,c:11,27,t:17|"
1092,lactulose,0.308183538,"OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O |a:2,4,8,10,12,14,17,19,21,r|"
2125,Kinetin,0.307750216,"C(NC1=NC=NC2=C1NC=N2)C1=CC=CO1 |c:4,6,10,15,t:2,13|"
316,phloroglucin,0.307283081,"OC1=CC(O)=CC(O)=C1 |c:4,7,t:1|"
3612,Haloperidol,0.289758739,"OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C=C1 |c:15,26,t:10,12,21,23|"
3621,thalidomide,0.30708379,"O=C1N([C@H]2CCC(=O)NC2=O)C(=O)C2=C1C=CC=C2 |&1:3,r,c:14,17,19|"
1451,Meglumine,0.306641164,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
2004,piperacetazine,0.306448174,"CC(=O)C1=CC2=C(SC3=C(C=CC=C3)N2CCCN2CCC(CCO)CC2)C=C1 |c:10,12,30,t:3,5,8|"
445,Didanosine,0.306444665,"OC[C@@H]1CC[C@@H](O1)N1C=NC2=C1N=CNC2=O |c:9,11,14|"
1231,tuaminoheptane,0.138039347,"CCCCC[C@H](C)N |&1:5,r|"
3400,Plerixafor,0.306204509,"C(N1CCCNCCNCCCNCC1)C1=CC=C(CN2CCCNCCNCCCNCC2)C=C1 |c:36,t:16,18|"
2512,Methoxamine,0.306048806,"COC1=CC(C(O)C(C)N)=C(OC)C=C1 |c:13,t:2,9|"
2508,Pazufloxacin mesylate,0.305933241,"C[C@H]1COC2=C(C(F)=CC3=C2N1C=C(C(O)=O)C3=O)C1(N)CC1 |r,c:7,9,t:4,14|"
428,Rovamycin,0.305616718,"CO[C@H]1[C@H](O)CC(=O)O[C@H](C)C\C=C\C=C\[C@H](O[C@H]2CC[C@@H]([C@@H](C)O2)N(C)C)[C@H](C)C[C@H](CC=O)[C@@H]1O[C@@H]1O[C@H](C)[C@@H](O[C@H]2C[C@@](C)(O)[C@@H](O)[C@H](C)O2)[C@@H]([C@H]1O)N(C)C |t:12,14|"
468,Nabumetone,0.3054971,"COC1=CC=C2C=C(CCC(C)=O)C=CC2=C1 |c:13,16,t:2,4,6|"
2323,Sotagliflozin,0.305480954,"CCOC1=CC=C(CC2=C(Cl)C=CC(=C2)C2OC(SC)C(O)C(O)C2O)C=C1 |c:8,11,13,28,t:3,5|"
1575,voglibose,0.305125087,"OCC(CO)N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O |a:6,8,12,14,16,r|"
1554,Sulfadoxine,0.304866222,"COC1=NC=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1OC |c:4,16,18,t:2,11,13|"
2765,propafenone,0.30455465,"CCCNC[C@H](O)COC1=C(C=CC=C1)C(=O)CCC1=CC=CC=C1 |&1:5,r,c:11,13,22,24,t:9,20|"
497,deracoxib,0.304490618,"COC1=C(F)C=C(C=C1)C1=CC(=NN1C1=CC=C(C=C1)S(N)(=O)=O)C(F)F |c:2,5,7,12,18,20,t:10,16|"
3569,tiquizium,0.304326374,"C[N@+]12CCCC[C@@H]1CCC(C2)=C(C1=CC=CS1)C1=CC=CS1 |a:1,6,r,c:16,22,t:14,20|"
863,Teneligliptin,0.268168585,"CC1=NN(C(=C1)N1CCN(CC1)[C@@H]1CN[C@@H](C1)C(=O)N1CCSC1)C1=CC=CC=C1 |c:4,30,32,t:1,28|"
268,Anisotropine methylbromide,0.304221657,CCCC(CCC)C(=O)OC1C[C@@H]2CC[C@H](C1)[N+]2(C)C
1491,hesperidin,0.304098643,"COC1=C(O)C=C(C=C1)[C@@H]1CC(=O)C2=C(O1)C=C(O[C@@H]1O[C@H](CO[C@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]1O)C=C2O |a:9,19,21,24,26,28,30,32,34,36,38,r,c:2,5,7,14,44,t:18|"
443,Loxapine,0.303789118,"CN1CCN(CC1)C1=NC2=C(OC3=C1C=C(Cl)C=C3)C=CC=C2 |c:10,13,19,22,24,t:8,16|"
2168,timonacic,0.303323496,OC(=O)C1CSCN1
3524,dasabuvir,0.272769683,"COC1=C(C=C(C=C1C(C)(C)C)N1C=CC(=O)NC1=O)C1=CC=C2C=C(NS(C)(=O)=O)C=CC2=C1 |c:4,6,14,33,36,t:2,22,24,26|"
1435,enisamium,0.302789544,"C[N+]1=CC=C(C=C1)C(=O)NCC1=CC=CC=C1 |c:3,5,14,16,t:1,12|"
1075,Oxybutynin,0.302583626,"CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1 |c:23,25,t:21|"
515,lodoxamide,0.302320803,"OC(=O)C(=O)NC1=CC(=CC(NC(=O)C(O)=O)=C1Cl)C#N |c:8,16,t:6|"
3527,Thiocolchicoside,0.301691925,"COC1=C(OC)C2=C(CC[C@H](NC(C)=O)C3=CC(=O)C(SC)=CC=C23)C=C1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O |c:2,21,27,t:6,15,23|"
1324,7-Ethyl-10-hydroxycamptothecin,0.033300151,"CCC1=C2CN3C(=CC4=C(COC(=O)[C@]4(O)CC)C3=O)C2=NC2=C1C=C(O)C=C2 |c:2,6,23,25,31,t:8,28|"
295,Tecovirimat,0.301522409,"[H][C@]12C[C@@]1([H])[C@@]1([H])C=C[C@]2([H])[C@]2([H])C(=O)N(NC(=O)C3=CC=C(C=C3)C(F)(F)F)C(=O)[C@]12[H] |c:8,23,25,t:21|"
2306,Nintedanib,0.301317235,"COC(=O)C1=CC=C2C(NC(=O)\C2=C(/NC2=CC=C(C=C2)N(C)C(=O)CN2CCN(C)CC2)C2=CC=CC=C2)=C1 |c:6,18,20,38,40,42,t:4,16,36|"
1633,Erismodegib,0.301261118,"C[C@H]1CN(C[C@@H](C)O1)C1=CC=C(NC(=O)C2=C(C)C(=CC=C2)C2=CC=C(OC(F)(F)F)C=C2)C=N1 |c:16,19,21,33,36,t:9,11,24,26|"
2938,oxfendazole,0.30094497,"COC(=O)NC1=NC2=C(N1)C=C(C=C2)[S@@](=O)C1=CC=CC=C1 |&1:14,r,c:7,11,13,20,22,t:5,18|"
1439,Bremelanotide (Acetate),0.300845379,"[H][C@]1(CCCCNC(=O)C[C@H](NC(=O)[C@H](CCCC)NC(C)=O)C(=O)N[C@@H](CC2=CN=CN2)C(=O)N[C@]([H])(CC2=CC=CC=C2)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC2=CNC3=CC=CC=C23)C(=O)N1)C(O)=O |c:30,42,44,68,t:28,40,63,66,70|"
1715,phenacemide,0.300757115,"NC(=O)NC(=O)CC1=CC=CC=C1 |c:9,11,t:7|"
2206,Penciclovir,0.30051717,"NC1=NC(=O)C2=C(N1)N(CCC(CO)CO)C=N2 |c:5,17,t:1|"
1636,ethenzamide,0.300303591,"CCOC1=C(C=CC=C1)C(N)=O |c:5,7,t:3|"
2152,quinine-ethyl-carbonate,0.224717542,"CCOC(=O)O[C@H]([C@H]1C[C@@H]2CC[N@@]1C[C@@H]2C=C)C1=CC=NC2=CC=C(OC)C=C12 |r,c:21,t:19,23,25,29|"
3186,clomethiazole,0.300052334,"CC1=C(CCCl)SC=N1 |c:1,7|"
3048,ethacizin,0.300017398,"CCOC(=O)NC1=CC2=C(SC3=C(C=CC=C3)N2C(=O)CCN(CC)CC)C=C1 |c:13,15,29,t:6,8,11|"
2002,Bimatoprost,0.299958354,"CCNC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\C(O)CCC1=CC=CC=C1 |c:27,29,t:25|"
2166,verapamil,0.299853717,"COC1=C(OC)C=C(CCN(C)CCC[C@](C#N)(C(C)C)C2=CC(OC)=C(OC)C=C2)C=C1 |&1:15,r,c:2,29,32,t:6,21,25|"
1289,Picosulfate,0.299802041,"[O-]S(=O)(=O)OC1=CC=C(C=C1)C(C1=CC=C(OS([O-])(=O)=O)C=C1)C1=CC=CC=N1 |c:7,9,22,27,29,t:5,13,15,25|"
774,Rifamycin SV,0.299748016,"CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C)C(O)=C4C(O)=C(NC(=O)\C(C)=C/C=C/[C@@H](C)[C@@H](O)[C@@H](C)[C@H](O)[C@H](C)[C@@H](OC(C)=O)[C@H]1C)C=C([O-])C4=C3C2=O |c:9,22,48,t:3,13,16,24,44|"
3681,tranexamic-acid,0.186783481,"NC[C@H]1CC[C@@H](CC1)C(O)=O |a:2,5,r|"
3616,Levosimendan,0.29940832,"C[C@@H]1CC(=O)NN=C1C1=CC=C(NN=C(C#N)C#N)C=C1 |c:6,20,t:9,11|"
816,hydroflumethiazide,0.299282331,"NS(=O)(=O)C1=CC2=C(NCNS2(=O)=O)C=C1C(F)(F)F |c:15,t:4,6|"
2918,Methicillin,0.299199133,"COC1=CC=CC(OC)=C1C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O |c:4,8,t:2|"
3517,4-Methylbenzylidene camphor,0.298893353,"CC1=CC=C(\C=C2\C3CCC(C)(C2=O)C3(C)C)C=C1 |c:19,t:1,3|"
3588,Naftopidil,0.298879998,"COC1=CC=CC=C1N1CCN(CC(O)COC2=C3C=CC=CC3=CC=C2)CC1 |c:4,6,18,20,22,25,27,t:2|"
2916,"cis-9,trans-11-Conjugated-linoleic-acid",0.29887806,CCCCCC\C=C\C=C/CCCCCCCC(O)=O
1504,Doramapimod,0.298133388,"CC1=CC=C(C=C1)N1N=C(C=C1NC(=O)NC1=CC=C(OCCN2CCOCC2)C2=C1C=CC=C2)C(C)(C)C |c:3,5,9,11,32,35,37,t:1,18,20|"
1335,Aztreonam,0.297940623,"C[C@@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O |c:19,t:15|"
475,acenocoumarol,0.297873938,"CC(=O)C[C@@H](C1=CC=C(C=C1)[N+]([O-])=O)C1=C(O)C2=C(OC1=O)C=CC=C2 |&1:4,r,c:7,9,15,18,24,26,t:5|"
630,pimobendan,0.297739417,"COC1=CC=C(C=C1)C1=NC2=C(N1)C=CC(=C2)C1=NNC(=O)C[C@@H]1C |&1:23,r,c:4,6,11,15,17,t:2,9,20|"
390,Sulfacetamide,0.297495087,"CC(=O)[N-]S(=O)(=O)C1=CC=C(N)C=C1 |c:12,t:7,9|"
1113,manidipine,0.297348851,"COC(=O)C1=C(C)NC(C)=C([C@H]1C1=CC=CC(=C1)[N+]([O-])=O)C(=O)OCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1 |&1:11,r,c:4,9,15,17,38,40,45,47,t:13,36,43|"
1421,Gemcitabine hydrochloride,-0.977143302,"NC1=NC(=O)N(C=C1)C1OC(CO)C(O)C1(F)F |c:6,t:1|"
466,MNS,0.296947272,"[O-][N+](=O)\C=C\C1=CC2=C(OCO2)C=C1 |c:13,t:5,7|"
2157,Avibactam sodium,0.13154965,[H][C@]12CN([C@@H](CC1)C(N)=O)C(=O)N2OS([O-])(=O)=O |r|
2558,orphenadrine,0.296629552,"CN(C)CCO[C@@H](C1=CC=CC=C1)C1=C(C)C=CC=C1 |&1:6,r,c:9,11,14,17,19,t:7|"
3170,Vemurafenib,0.244097282,"CCCS(=O)(=O)NC1=CC=C(F)C(C(=O)C2=CNC3=NC=C(C=C23)C2=CC=C(Cl)C=C2)=C1F |c:20,31,33,t:7,9,15,18,22,26,28|"
1943,Sumatriptan,0.296372468,"CNS(=O)(=O)CC1=CC=C2NC=C(CCN(C)C)C2=C1 |c:19,t:6,8,11|"
1192,Tizanidine,0.29618381,"ClC1=C(NC2=NCCN2)C2=NSN=C2C=C1 |c:1,13,16,t:4,10|"
1168,"Curcumin, Diferuloylmethane",0.296105008,"COC1=C(O)C=CC(\C=C\C(=O)CC(=O)\C=C\C2=CC(OC)=C(O)C=C2)=C1 |c:2,5,24,26,t:17,21|"
2576,Flumazenil,0.29580118,"CCOC(=O)C1=C2CN(C)C(=O)C3=CC(F)=CC=C3N2C=N1 |c:5,15,17,22,t:12|"
1777,Clopidogrel,0.295545309,"COC(=O)[C@@H](N1CCC2=C(C1)C=CS2)C1=C(Cl)C=CC=C1 |c:8,12,16,19,21|"
918,5-Fluorouracil,0.294937301,FC1=CNC(=O)NC1=O |t:1|
3072,Eprazinone,0.2808236,"CCOC(CN1CCN(CC(C)C(=O)C2=CC=CC=C2)CC1)C1=CC=CC=C1 |c:16,18,26,28,t:14,24|"
2985,Edaravone,0.294446837,"CC1=NN(C(=O)C1)C1=CC=CC=C1 |c:10,12,t:1,8|"
1608,Stavudine (d4T),0.294442259,"CC1=CN(C2OC(CO)C=C2)C(=O)NC1=O |c:9,t:1|"
880,Rilmenidine,0.293929667,C1CC1C(NC1=NCCO1)C1CC1 |t:6|
580,Clarithromycin,0.293753412,CC[C@H]1OC(=O)[C@H](C)[C@H](O[C@@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O)OC
423,fexinidazole,0.293170525,"CSC1=CC=C(OCC2=NC=C(N2C)[N+]([O-])=O)C=C1 |c:10,18,t:2,4,8|"
2536,Ipatasertib,0.293094316,"CC(C)NC[C@@H](C(=O)N1CCN(CC1)C1=C2[C@H](C)C[C@@H](O)C2=NC=N1)C1=CC=C(Cl)C=C1 |r,c:15,23,25,33,t:28,30|"
529,delapril,0.248641225,"CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N(CC(O)=O)C1CC2=C(C1)C=CC=C2 |a:5,15,r,c:10,12,27,31,33,t:8|"
1458,Piroxicam,0.292912066,"CN1C(C(=O)NC2=NC=CC=C2)=C(O)C2=C(C=CC=C2)S1(=O)=O |c:8,10,17,19,t:6,12,15|"
432,telithromycin,0.110345577,"CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCN3C=NC(=C3)C3=CN=CC=C3)C(=O)O[C@]12C)OC |r,c:42,44,49,51,t:47|"
2561,edoxudine,0.292305006,"CCC1=CN([C@H]2C[C@H](O)[C@@H](CO)O2)C(=O)NC1=O |a:5,7,9,r,t:2|"
1089,indoramin,0.292069458,"O=C(NC1CCN(CCC2=CNC3=C2C=CC=C3)CC1)C1=CC=CC=C1 |c:12,15,17,25,27,t:9,23|"
676,rimantadine,0.291880712,"C[C@H](N)C12CC3CC(CC(C3)C1)C2 |&1:1,r|"
1946,Detomidine,0.291802866,"CC1=C(C)C(CC2=CNC=N2)=CC=C1 |c:1,9,11,13,t:6|"
3187,Topiramate,0.291797765,CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1
1040,isodibut,0.291620625,"OC(=O)CCCN1C(=O)C2=CC=CC3=CC=CC(C1=O)=C23 |c:11,15,t:9,13,20|"
1302,flupentixol,0.291360405,"OCCN1CCN(CC\C=C2\C3=C(SC4=C2C=C(C=C4)C(F)(F)F)C=CC=C3)CC1 |c:11,14,17,19,26,28|"
270,azosemide,0.291356896,"NS(=O)(=O)C1=C(Cl)C=C(NCC2=CC=CS2)C(=C1)C1=NN=NN1 |c:4,13,17,22,t:7,11,20|"
2478,Pexidartinib,0.050539485,"FC(F)(F)C1=NC=C(CNC2=NC=C(CC3=CNC4=NC=C(Cl)C=C34)C=C2)C=C1 |c:27,30,t:4,6,10,12,15,18,20,23|"
2890,albuterol,0.291215816,"CC(C)(C)NC[C@H](O)C1=CC(CO)=C(O)C=C1 |&1:6,r,c:15,t:8,12|"
2811,ibuprofen,0.290976549,"CC(C)CC1=CC=C(C=C1)[C@@H](C)C(O)=O |&1:10,r,c:6,8,t:4|"
1367,SC79,0.290913197,"CCOC(=O)C(C#N)C1C2=C(OC(N)=C1C(=O)OCC)C=CC(Cl)=C2 |c:9,13,21,24|"
2864,Scopine,0.290544382,[H][C@]12O[C@@]1([H])[C@]1([H])C[C@H](O)C[C@@]2([H])N1C
590,Ethinyl estradiol,0.29037462,"[H][C@@]12CC[C@](O)(C#C)[C@@]1(C)CC[C@@]1([H])C3=CC=C(O)C=C3CC[C@@]21[H] |c:20,t:15,17|"
2869,Meticrane,0.066642093,"CC1=C(C=C2C(CCCS2(=O)=O)=C1)S(N)(=O)=O |c:3,12,t:1|"
2847,Miglitol,0.290092615,OCCN1C[C@H](O)[C@H](O)[C@H](O)[C@H]1CO
1627,Tamsulosin,0.290085962,"CCOC1=CC=CC=C1OCCN[C@H](C)CC1=CC=C(OC)C(=C1)S(N)(=O)=O |c:5,7,23,t:3,17,19|"
1487,Famotidine,0.290003611,"NC(=N)NC1=NC(CSCCC(=N)NS(N)(=O)=O)=CS1 |c:17,t:4|"
3197,Apricitabine,0.289996883,"NC1=NC(=O)N(C=C1)[C@H]1CO[C@@H](CO)S1 |c:6,t:1|"
565,cefuroxime,0.149690571,"CO\N=C(\C(=O)NC1C2SCC(COC(N)=O)=C(N2C1=O)C(O)=O)C1=CC=CO1 |c:16,28,t:26|"
1681,Ketoprofen,0.289891395,"CC(C(O)=O)C1=CC(=CC=C1)C(=O)C1=CC=CC=C1 |c:7,9,16,18,t:5,14|"
1956,Tadalafil,0.196268875,"[H][C@]12CC3=C(NC4=C3C=CC=C4)[C@H](N1C(=O)CN(C)C2=O)C1=CC=C2OCOC2=C1 |c:6,9,11,33,t:3,25,27|"
2466,propoxycaine,0.289778612,"CCCOC1=C(C=CC(N)=C1)C(=O)OCCN(CC)CC |c:6,9,t:4|"
2500,bucillamine,0.289645353,"CC(C)(S)C(=O)N[C@@H](CS)C(O)=O |a:7,r|"
625,Molsidomine,0.224651516,"CCO\C([O-])=N\C1=C[N+](=NO1)N1CCOCC1 |c:8,t:6|"
2815,dexamethasone sodium phosphate,0.28895574,"C[C@@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(O)(O)=O |r,c:11,t:7|"
1422,2-hydroxyethyl-salicylate,0.288936305,"OCCOC(=O)C1=C(O)C=CC=C1 |c:6,9,11|"
3203,pamoic acid,0.288889185,"OC1=C(CC2=C3C=CC=CC3=CC(C([O-])=O)=C2O)C2=CC=CC=C2C=C1C([O-])=O |c:1,4,6,8,11,16,22,24,27,t:20|"
1158,Niraparib,0.288823426,"NC(=O)C1=CC=CC2=CN(N=C12)C1=CC=C(C=C1)[C@@H]1CCCNC1 |c:5,16,18,t:3,7,10,14|"
492,Binimetinib,0.288756265,"CN1C=NC2=C1C=C(C(=O)NOCCO)C(NC1=C(F)C=C(Br)C=C1)=C2F |c:2,4,18,24,26,t:7,21|"
3264,Levodropropizine,0.288625706,"OC[C@H](O)CN1CCN(CC1)C1=CC=CC=C1 |c:14,16,t:12|"
1663,Moexipril,0.288278542,"CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2=CC(OC)=C(OC)C=C2C[C@H]1C(O)=O |c:10,12,30,t:8,22,26|"
1597,fenoverine,0.288245524,"O=C(CN1CCN(CC2=CC3=C(OCO3)C=C2)CC1)N1C2=C(SC3=C1C=CC=C3)C=CC=C2 |c:16,23,26,29,31,34,36,t:8,10|"
1427,BAF312,0.288080112,"CCC1=C(CN2CC(C2)C(O)=O)C=CC(=C1)C(C)=NOCC1=CC(=C(C=C1)C1CCCCC1)C(F)(F)F |c:2,13,15,25,27,t:23|"
2580,Acepromazine,0.287642477,"CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(C=C2)C(C)=O |c:9,11,15,18,20,t:7|"
91,rosuvastatin,0.287313571,"CC(C)C1=NC(=NC(C2=CC=C(F)C=C2)=C1\C=C\[C@@H](O)C[C@@H](O)CC(O)=O)N(C)S(C)(=O)=O |a:18,21,r,c:5,13,15,t:3,8,10|"
2783,Piperaquine phosphate,0.287280194,"ClC1=CC2=NC=CC(N3CCN(CCCN4CCN(CC4)C4=CC=NC5=CC(Cl)=CC=C45)CC3)=C2C=C1 |c:5,24,29,37,40,t:1,3,22,26,31|"
3335,chlorcyclizine,0.286982524,"CN1CCN(CC1)[C@@H](C1=CC=CC=C1)C1=CC=C(Cl)C=C1 |&1:7,r,c:11,13,21,t:9,16,18|"
2406,Flavoxate,0.286804339,"CC1=C(OC2=C(C=CC=C2C(=O)OCCN2CCCCC2)C1=O)C1=CC=CC=C1 |c:6,8,28,30,t:1,4,26|"
2927,"1-(3,4-diethoxybenzyl)-6,7-diethoxy-3,4-dihydroisoquinoline",0.286439915,"CCOC1=CC2=C(C=C1OCC)C(CC1=CC(OCC)=C(OCC)C=C1)=NCC2 |c:5,7,25,27,t:3,15,20|"
2472,Chlorquinaldol,0.183248912,"CC1=CC=C2C(Cl)=CC(Cl)=C(O)C2=N1 |c:6,13,t:1,3,9|"
2407,Oseltamivir carboxylate,0.286215659,"CCC(CC)O[C@@H]1C=C(C[C@H](N)[C@H]1NC(C)=O)C(O)=O |r,c:7|"
2955,Cortisone,0.285808973,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C |t:23|
2071,Edrophonium,0.285603066,"CC[N+](C)(C)C1=CC(O)=CC=C1 |c:8,10,t:5|"
426,hycanthone,0.284782962,"CCN(CC)CCNC1=CC=C(CO)C2=C1C(=O)C1=C(S2)C=CC=C1 |c:14,19,23,25,t:8,10|"
13,4-Aminobenzoic acid,0.26782561,"NC1=CC=C(C=C1)C(O)=O |c:3,5,t:1|"
2087,retapamulin,0.284428581,"C[C@@H]1CC[C@@]23CCC(=O)[C@H]2[C@]1(C)[C@@H](C[C@@](C)(C=C)[C@@H](O)[C@@H]3C)OC(=O)CS[C@H]1C[C@@H]2CC[C@H](C1)N2C |a:1,4,9,10,12,14,18,20,27,29,32,r,THB:35:34:27.33.28:31.30|"
883,dapagliflozin,0.284299703,"CCOC1=CC=C(CC2=C(Cl)C=CC(=C2)[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=C1 |a:15,17,20,22,24,r,c:8,11,13,28,t:3,5|"
2833,Parecoxib,0.283595748,"CCC(=O)NS(=O)(=O)C1=CC=C(C=C1)C1=C(C)ON=C1C1=CC=CC=C1 |c:10,12,15,19,24,26,t:8,22|"
