compound_id,name,HUVEC-1,HRCE-1,HRCE-2,smiles
160,rifampin,0.335401975,,0.106434725,"CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C)C(O)=C4C(O)=C(NC(=O)C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(\C=N\N1CCN(C)CC1)=C(O)C4=C3C2=O |a:2,6,26,28,30,32,34,36,41,r,c:9,58,t:3,13,16,24,54|"
887,fosphenytoin,0.335004143,,-0.010746208,"OP(O)(=O)OCN1C(=O)NC(C1=O)(C1=CC=CC=C1)C1=CC=CC=C1 |c:16,18,23,25,t:14,21|"
2700,ergonovine,0.335000937,0.110076412,,"CC(CO)NC(=O)C1CN(C)[C@@H]2CC3=CNC4=CC=CC(=C34)C2=C1 |a:11,r,c:18,25,t:13,16,20|"
1982,Voxelotor,0.334821474,0.163751242,,"CC(C)N1N=CC=C1C1=NC=CC=C1COC1=CC=CC(O)=C1C=O |c:4,6,11,13,20,23,t:9,18|"
45,cleviprex,0.333665223,,0.139558295,"CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C([C@@H]1C1=CC=CC(Cl)=C1Cl)C(=O)OC |&1:17,r,c:10,15,21,24,t:19|"
143,Zilpaterol,0.332443775,,-0.241743706,"CC(C)N[C@H]1CCN2C(=O)NC3=CC=CC([C@@H]1O)=C23 |c:13,t:11,18|"
2145,Prazosin,0.331961877,0.076667318,,"COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1=CC=CO1 |c:2,9,11,14,28,t:6,26|"
2738,nedocromil,0.331511567,,0.056209375,"CCCC1=C2N(CC)C(=CC(=O)C2=CC2=C1OC(=CC2=O)C(O)=O)C(O)=O |c:3,8,13,15,19|"
1043,methsuximide,0.331130435,0.323967324,,"CN1C(=O)CC(C)(C1=O)C1=CC=CC=C1 |c:12,14,t:10|"
354,Talmapimod,0.330520145,,,"C[C@H]1CN([C@H](C)CN1CC1=CC=C(F)C=C1)C(=O)C1=C(Cl)C=C2N(C)C=C(C(=O)C(=O)N(C)C)C2=C1 |c:15,20,37,t:10,12,23,27|"
1110,Lornoxicam,0.330440223,0.181460236,,"CN1C(C(=O)NC2=NC=CC=C2)=C(O)C2=C(C=C(Cl)S2)S1(=O)=O |c:8,10,t:6,12,15,17|"
2303,Droperidol,0.330099686,,0.171738597,"OC1=NC2=CC=CC=C2N1C1=CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1 |c:5,7,26,t:1,3,12,21,23|"
557,enocitabine,0.03895512,0.328843466,,"CCCCCCCCCCCCCCCCCCCCCC(=O)NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O |a:31,33,36,38,r,c:29,t:24|"
3691,Sabutoclax,0.328737584,,,"CC(CNC(=O)C1=C(O)C(O)=CC2=C(O)C(=C(C)C=C12)C1=C(C)C=C2C(C=C(O)C(O)=C2C(=O)NCC(C)C2=CC=CC=C2)=C1O)C1=CC=CC=C1 |c:6,10,12,22,25,32,43,45,47,53,55,t:15,18,28,41,51|"
1443,chlorotrianisene,0.328546451,0.144252184,,"COC1=CC=C(C=C1)C(Cl)=C(C1=CC=C(OC)C=C1)C1=CC=C(OC)C=C1 |c:4,6,18,27,t:2,12,14,21,23|"
1343,Clinofibrate,0.327961344,,0.119397843,"CCC(C)(OC1=CC=C(C=C1)C1(CCCCC1)C1=CC=C(OC(C)(CC)C(O)=O)C=C1)C(O)=O |c:7,9,31,t:5,19,21|"
3615,KPT-276,0.085783956,0.327951978,,"FC(F)(F)C1=CC(=CC(=C1)C1=NN(\C=C/C(=O)N2CC(F)(F)C2)C=N1)C(F)(F)F |c:6,8,25,t:4,11|"
1351,Spiramycin,0.327874124,0.13876753,,"CO[C@@H]1[C@H](O)CC(=O)O[C@H](C)C\C=C\C=C\[C@H](O[C@H]2CC[C@@H]([C@H](C)O2)N(C)C)[C@H](C)C[C@H](CC=O)[C@@H]1O[C@H]1O[C@@H](C)[C@H](O[C@@H]2C[C@](C)(O)[C@H](O)[C@@H](C)O2)[C@H]([C@@H]1O)N(C)C |t:12,14|"
501,pralidoxime,0.327675871,,0.021538595,"C[N+]1=C(\C=N\O)C=CC=C1 |c:1,6,8|"
2017,isometheptene-mucate,0.327399875,0.068365832,,CNC(C)CCC=C(C)C
391,Azaperone,0.326690484,0.243704827,,"FC1=CC=C(C=C1)C(=O)CCCN1CCN(CC1)C1=CC=CC=N1 |c:3,5,22,24,t:1,20|"
397,Nylidrin,0.326671506,,-0.044701897,"CC(CCC1=CC=CC=C1)NC(C)C(O)C1=CC=C(O)C=C1 |c:6,8,21,t:4,16,18|"
620,betazole,0.326649048,0.111088593,,"NCCC1=NNC=C1 |c:6,t:3|"
1032,Torsemide,0.326018327,0.11608208,,"CC(C)NC(=O)NS(=O)(=O)C1=C(NC2=CC=CC(C)=C2)C=CN=C1 |c:10,15,18,21,23,t:13|"
1100,adrafinil,0.325989494,0.200342925,,"ONC(=O)CS(=O)C(C1=CC=CC=C1)C1=CC=CC=C1 |c:10,12,17,19,t:8,15|"
1383,norethisterone-enanthate,0.325829458,0.061147691,,"CCCCCCC(=O)O[C@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C)C#C |a:9,12,13,22,23,26,r,t:16|"
203,Olopatadine,0.325690499,,0.088549182,"CN(C)CC\C=C1/C2=C(COC3=C1C=C(CC(O)=O)C=C3)C=CC=C2 |c:7,11,20,23,25,t:14|"
1662,Clofoctol,0.280572685,0.325480781,,"CC(C)(C)CC(C)(C)C1=CC(CC2=C(Cl)C=C(Cl)C=C2)=C(O)C=C1 |c:12,18,23,t:8,15,20|"
333,viloxazine,0.325461724,,0.081491893,"CCOC1=C(OCC2CNCCO2)C=CC=C1 |c:3,14,16|"
2956,Ipratropium,0.32527675,,0.106678591,"CC(C)[N+]1(C)C2CCC1CC(C2)OC(=O)C(CO)C1=CC=CC=C1 |c:22,24,t:20|"
897,Acalabrutinib,0.3250826,0.127903055,,"CC#CC(=O)N1CCC[C@H]1C1=NC(=C2N1C=CN=C2N)C1=CC=C(C=C1)C(=O)NC1=NC=CC=C1 |c:13,17,19,25,27,35,37,t:11,23,33|"
2244,Chloroguanide,0.325003412,,0.102021837,"CC(C)N=C(N)\N=C(/N)NC1=CC=C(Cl)C=C1 |c:15,t:10,12|"
1591,atenolol-(+/-),0.32415244,,0.219096751,"CC(C)NC[C@H](O)COC1=CC=C(CC(N)=O)C=C1 |&1:5,r,c:17,t:9,11|"
978,nadifloxacin,0.324122696,0.170152361,,"C[C@H]1CCC2=C3N1C=C(C(O)=O)C(=O)C3=CC(F)=C2N1CCC(O)CC1 |&1:1,r,c:4,16,19,t:8|"
788,Triflusal,0.324116658,,0.081113471,"CC(=O)OC1=CC(=CC=C1C(O)=O)C(F)(F)F |c:6,8,t:4|"
2435,paritaprevir,0.324094796,,0.151037969,"CC1=CN=C(C=N1)C(=O)N[C@H]1CCCCC\C=C/[C@@H]2C[C@]2(NC(=O)[C@@H]2C[C@H](CN2C1=O)OC1=NC2=CC=CC=C2C2=CC=CC=C12)C(=O)NS(=O)(=O)C1CC1 |a:10,18,20,24,26,r,c:3,5,17,40,42,47,t:1,36,38,45,49|"
336,secnidazole,0.324048154,,0.148814127,"C[C@H](O)CN1C(C)=NC=C1[N+]([O-])=O |&1:1,r,c:6,8|"
678,SCMC-Lys,0.323955867,,0.174894542,"N[C@@H](CSCC(O)=O)C(O)=O |a:1,r|"
702,mupirocin,0.323943018,,0.093041228,"C[C@H](O)[C@H](C)[C@@H]1O[C@H]1C[C@H]1CO[C@@H](C\C(C)=C\C(=O)OCCCCCCCCC(O)=O)[C@H](O)[C@@H]1O |a:1,3,5,7,9,12,31,33,r|"
3639,4-Biphenylacetic acid,0.323888747,0.244594782,,"OC(=O)CC1=CC=C(C=C1)C1=CC=CC=C1 |c:6,8,13,15,t:4,11|"
2060,Tamibarotene,0.23200864,0.323210238,,"CC1(C)CCC(C)(C)C2=C1C=CC(NC(=O)C1=CC=C(C=C1)C(O)=O)=C2 |c:8,11,19,21,26,t:17|"
3720,AZD 1283,0.04454305,,0.322883606,"CCOC(=O)C1=CC(C#N)=C(N=C1C)N1CCC(CC1)C(=O)NS(=O)(=O)CC1=CC=CC=C1 |c:9,11,31,33,t:5,29|"
686,hemomex-s,0.32276255,0.0640425,,"CC(C)=CCC[C@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3[C@@H](O)C[C@@]21C |a:6,9,12,14,15,18,19,23,28,29,32,r|"
2107,Almotriptan,0.3226234,0.035862804,,"CN(C)CCC1=CNC2=CC=C(CS(=O)(=O)N3CCCC3)C=C12 |t:5,8,10,22|"
2699,homatropine-methylbromide,0.322597227,0.034208674,,"C[N+]1(C)C2CC[C@H]1C[C@H](C2)OC(=O)C(O)C1=CC=CC=C1 |a:6,8,r,c:19,21,t:17|"
374,Dihydroergocristine mesylate,0.322452774,,0.155307626,"[H][C@@]12CCCN1C(=O)[C@]([H])(CC1=CC=CC=C1)N1C(=O)[C@](NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=C5C(=CC=C6)[C@@]4([H])C3)(O[C@@]21O)C(C)C |c:14,16,36,39,41,t:12,33|"
806,Indeloxazine Hydrochloride,0.322441029,-0.042478498,,"C(OC1=CC=CC2=C1CC=C2)C1CNCCO1 |c:4,6,10,t:2|"
1166,Norgestrel,0.296722337,,0.322232038,CC[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C |t:9|
1619,enrofloxacin,0.322208126,,-0.124624873,"CCN1CCN(CC1)C1=C(F)C=C2C(=O)C(=CN(C3CC3)C2=C1)C(O)=O |c:9,16,24,t:12|"
3126,landiolol,0.322103233,0.190755623,,"CC1(C)OC[C@@H](COC(=O)CCC2=CC=C(OC[C@@H](O)CNCCNC(=O)N3CCOCC3)C=C2)O1 |a:5,r,c:34,t:12,14|"
1181,(R)-baclofen,0.321889024,0.321704068,,"NC[C@H](CC(O)=O)C1=CC=C(Cl)C=C1 |r,c:12,t:7,9|"
823,trimipramine,0.321820191,0.080256031,,"C[C@@H](CN(C)C)CN1C2=C(CCC3=C1C=CC=C3)C=CC=C2 |&1:1,r,c:8,12,15,17,20,22|"
1285,piperazine,0.321669295,0.179928962,,C1CNCCN1
2667,Canagliflozin,0.321617303,0.229216227,,"CC1=C(CC2=CC=C(S2)C2=CC=C(F)C=C2)C=C(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O |c:1,6,15,18,20,t:4,10,12|"
2862,osimertinib,0.276442759,0.321599544,,"COC1=C(NC2=NC=CC(=N2)C2=CN(C)C3=C2C=CC=C3)C=C(NC(=O)C=C)C(=C1)N(C)CCN(C)C |c:2,7,9,16,19,21,31,t:5,12,24|"
127,Candesartan cilexetil,0.321304176,0.160213071,,"CCOC1=NC2=C(N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C(=CC=C2)C(=O)OC(C)OC(=O)OC1CCCCC1 |c:5,12,14,19,21,26,30,32,t:3,10,17,24|"
2872,disopyramide,0.320818534,0.198700166,,"CC(C)N(CC[C@](C(N)=O)(C1=CC=CC=C1)C1=NC=CC=C1)C(C)C |&1:6,r,c:12,14,19,21,t:10,17|"
1066,buclizine,0.314389763,,0.320477932,"CC(C)(C)C1=CC=C(CN2CCN(CC2)C(C2=CC=CC=C2)C2=CC=C(Cl)C=C2)C=C1 |c:19,21,29,32,t:4,6,17,24,26|"
1900,Telbivudine,0.320184816,0.091965612,,CC1=CN([C@@H]2C[C@@H](O)[C@H](CO)O2)C(=O)NC1=O |t:1|
2386,hexylcaine,0.32016483,0.199130905,,"C[C@@H](CNC1CCCCC1)OC(=O)C1=CC=CC=C1 |&1:1,r,c:16,18,t:14|"
2968,Balapiravir,0.200840654,,0.320103905,"CC(C)C(=O)OC[C@]1(O[C@H]([C@H](OC(=O)C(C)C)[C@@H]1OC(=O)C(C)C)N1C=CC(N)=NC1=O)N=[N+]=[N-] |c:26,29|"
3193,Nitromide,0.319847946,,0.156800908,"NC(=O)C1=CC(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O |c:5,7,t:3|"
2398,Ingenol-3-angelate,-0.999155179,0.319537859,,"[H][C@@]12C[C@@H](C)[C@]34C=C(C)[C@H](OC(=O)C(\C)=C/C)[C@@]3(O)[C@H](O)C(CO)=C[C@]([H])(C4=O)[C@]1([H])C2(C)C |c:24,t:6|"
3301,Etodolac,0.318922302,,0.149188625,"CCC1=CC=CC2=C1NC1=C2CCO[C@@]1(CC)CC(O)=O |c:4,6,10,t:2|"
320,eugenol,0.318862557,0.229848665,,"COC1=C(O)C=CC(CC=C)=C1 |c:2,5,10|"
3023,Candesartan,0.31884428,,0.166340323,"CCOC1=NC2=C(N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1)C(=CC=C2)C(O)=O |c:5,12,14,19,21,27,30,32,t:3,10,17,24|"
1788,stetaderm,0.318583599,,0.100929901,"CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](O)C[C@]12C |a:3,6,7,16,18,19,22,r,t:10|"
2039,Tafenoquine succinate,0.318412451,0.100975931,,"COC1=NC2=C(C(C)=C1)C(OC1=CC=CC(=C1)C(F)(F)F)=C(OC)C=C2NC(C)CCCN |c:4,7,14,16,26,t:2,12,22|"
3136,orlistat,0.112136044,0.318337975,,"CCCCCCCCCCC[C@@H](C[C@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@@H](CC(C)C)NC=O |a:11,13,17,27,r|"
16,Thimerosal,0.318181653,,-0.044491228,"CC[Hg]SC1=C(C=CC=C1)C([O-])=O |c:6,8,t:4|"
3613,Quizartinib,0.318079723,-0.102776308,,"CC(C)(C)C1=CC(NC(=O)NC2=CC=C(C=C2)C2=CN3C(SC4=CC(OCCN5CCOCC5)=CC=C34)=N2)=NO1 |c:13,15,35,40,42,t:4,11,18,23,37|"
828,carglumic-acid,0.317980876,,0.138707746,"NC(=O)N[C@@H](CCC(O)=O)C(O)=O |a:4,r|"
979,trilostane,0.213671311,0.317755771,,"C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(=O)C(C[C@]35C)C#N)[C@@H]1CC[C@@H]2O |a:1,4,5,8,10,15,19,22,r|"
1888,methacholine,0.317669164,,0.131675711,"C[C@@H](C[N+](C)(C)C)OC(C)=O |&1:1,r|"
39,Enasidenib,0.317389437,,0.143909713,"CC(C)(O)CNC1=NC(=NC(NC2=CC(=NC=C2)C(F)(F)F)=N1)C1=NC(=CC=C1)C(F)(F)F |c:8,14,16,22,27,29,t:6,12,25|"
1061,L-Glutamic Acid,0.316830357,0.17382391,,[H][C@](N)(CCC(O)=O)C(O)=O
89,ethynodiol-diacetate,0.31668618,0.257399493,,"CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1 |a:4,7,8,11,13,16,23,r,c:29|"
2735,dutasteride,0.284447996,0.316239451,,"C[C@]12CC[C@H]3[C@@H](CC[C@H]4NC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2C(=O)NC1=C(C=CC(=C1)C(F)(F)F)C(F)(F)F |a:1,4,5,8,14,16,19,r,c:12,29,31,t:27|"
3052,Cromolyn,0.316010126,0.10494988,,"OC(COC1=CC=CC2=C1C(=O)C=C(O2)C(O)=O)COC1=CC=CC2=C1C(=O)C=C(O2)C(O)=O |c:6,8,13,24,26,31,t:4,22|"
1426,Xipamide,0.31595714,0.117982954,,"CC1=CC=CC(C)=C1NC(=O)C1=CC(=C(Cl)C=C1O)S(N)(=O)=O |c:3,6,17,t:1,12,14|"
1005,D-Serine,0.315525023,,0.147159208,[H][C@@](N)(CO)C(O)=O
194,Norfloxacin,0.31548766,0.187095936,,"CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCNCC1 |c:13,t:3,10,15|"
1747,acetylcysteine,0.31543192,0.128703746,,"CC(=O)N[C@H](CS)C(O)=O |a:4,r|"
3307,Cephapirin Benzathine,0.315238735,0.188245387,,"[H][C@]12SCC(COC(C)=O)=C(N1C(=O)[C@H]2NC(=O)CSC1=CC=NC=C1)C(O)=O |c:9,24,26,t:22|"
2281,ursodiol,0.314988587,0.278428938,,"C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C |a:1,7,10,11,12,15,17,21,23,26,r|"
2130,Difloxacin,0.314847801,0.058704279,,"CN1CCN(CC1)C1=C(F)C=C2C(=C1)N(C=C(C(O)=O)C2=O)C1=CC=C(F)C=C1 |c:8,11,13,30,t:17,25,27|"
956,doramectin,0.314545288,,0.105825506,"CO[C@H]1C[C@H](OC2[C@H](C)OC(C[C@@H]2OC)O[C@H]2[C@@H](C)\C=C\C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O[C@H]5C[C@@H](C\C=C2/C)O[C@@]2(C5)O[C@H](C5CCCCC5)[C@@H](C)C=C2)[C@]34O)O[C@@H](C)[C@@H]1O |a:2,4,7,12,16,17,25,26,31,35,37,43,46,53,57,60,62,r,c:30,59,t:20,22,40|"
2368,Azasetron,0.314457375,,0.108106489,"CN1C(=O)COC2=C(C=C(Cl)C=C12)C(=O)NC1CN2CCC1CC2 |t:6,8,11|"
94,Tiapride,0.314172364,0.17951978,,"CCN(CC)CCNC(=O)C1=C(OC)C=CC(=C1)S(C)(=O)=O |c:10,14,16|"
1052,Moclobemide,0.31398984,0.169479323,,"ClC1=CC=C(C=C1)C(=O)NCCN1CCOCC1 |c:3,5,t:1|"
1514,Metyrapone,0.313592974,,0.104205565,"CC(C)(C(=O)C1=CN=CC=C1)C1=CC=CN=C1 |c:7,9,14,16,t:5,12|"
1149,flumecinol,0.313572539,,0.18720403,"CCC(O)(C1=CC=CC=C1)C1=CC=CC(=C1)C(F)(F)F |c:6,8,13,15,t:4,11|"
1899,R-Selegiline,0.264037124,0.313157688,,"C[C@H](CC1=CC=CC=C1)N(C)CC#C |c:5,7,t:3|"
1690,sapropterin,0.31291368,,0.045450587,"C[C@H](O)[C@H](O)[C@H]1CNC2=C(N1)C(O)=NC(N)=N2 |a:1,3,5,r,c:8,13,16|"
2280,Acarbose,0.312671956,0.188849441,,C[C@@H]1O[C@H](O[C@@H]2[C@H](CO)O[C@H](O[C@@H]3[C@H](CO)O[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@@H]1O |t:37|
931,Mebhydrolin,0.31246255,0.11774757,,"CN1CCC2=C(C1)C1=CC=CC=C1N2CC1=CC=CC=C1 |c:4,10,12,20,22,t:8,18|"
2896,Duloxetine,0.312416044,,-0.001677303,"CNCC[C@H](OC1=C2C=CC=CC2=CC=C1)C1=CC=CS1 |c:6,8,10,13,15,20,t:18|"
1274,sucralose,0.312280681,0.169804726,,"OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl |a:2,4,6,10,13,15,17,19,21,r|"
1260,Tiagabine,0.312179744,0.137510142,,"CC1=C(SC=C1)C(=CCCN1CCC[C@H](C1)C(O)=O)C1=C(C)C=CS1 |c:4,21,24,t:1|"
1716,Laropiprant,0.311309423,,0.218582764,"CS(=O)(=O)C1=CC(F)=CC2=C1N(CC1=CC=C(Cl)C=C1)C1=C2CC[C@@H]1CC(O)=O |c:7,9,19,22,t:4,14,16|"
3308,Gabexate,0.310868081,0.266095132,,"CCOC(=O)C1=CC=C(OC(=O)CCCCCNC(N)=N)C=C1 |c:21,t:5,7|"
1468,Empagliflozin,0.310746835,0.039683655,,"OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1=CC(CC2=CC=C(O[C@H]3CCOC3)C=C2)=C(Cl)C=C1 |c:27,32,t:12,16,18,29|"
1729,Efavirenz,0.24706474,,0.310155312,"FC(F)(F)[C@]1(OC(=O)NC2=C1C=C(Cl)C=C2)C#CC1CC1 |c:9,15,t:12|"
3171,Cytarabine,0.31014123,-0.06650487,,"NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)C(O)C1O |c:6,t:1|"
1759,gestrinone,0.273508152,,0.3098765,"CC[C@]12C=CC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)C#C |a:2,15,16,19,r,c:3,5,11|"
2865,Riluzole,0.30895005,0.143836509,,"NC1=NC2=C(S1)C=C(OC(F)(F)F)C=C2 |c:3,14,t:1,7|"
3336,Benazepril,0.308578106,,0.112018575,"CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]1CCC2=C(C=CC=C2)N(CC(O)=O)C1=O |c:10,12,21,23,t:8,19|"
530,Bephenium hydroxynaphthoate,0.308539127,0.269459126,,"C[N+](C)(CCOC1=CC=CC=C1)CC1=CC=CC=C1 |c:8,10,16,18,t:6,14|"
1959,moxidectin,0.253809419,0.308492732,,"CO\N=C1\C[C@]2(C[C@@H]3C[C@@H](C\C=C(C)\C[C@@H](C)\C=C\C=C4CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)O[C@@H]([C@H]1C)C(\C)=C\C(C)C |a:5,7,9,15,23,24,29,33,37,38,r,c:11,27,t:17|"
1092,lactulose,0.308183538,,0.112425631,"OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O |a:2,4,8,10,12,14,17,19,21,r|"
2125,Kinetin,0.307750216,0.234760454,,"C(NC1=NC=NC2=C1NC=N2)C1=CC=CO1 |c:4,6,10,15,t:2,13|"
316,phloroglucin,0.307283081,,0.063659096,"OC1=CC(O)=CC(O)=C1 |c:4,7,t:1|"
3612,Haloperidol,0.289758739,0.30720808,0.116711735,"OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C=C1 |c:15,26,t:10,12,21,23|"
3621,thalidomide,0.30708379,,0.138111142,"O=C1N([C@H]2CCC(=O)NC2=O)C(=O)C2=C1C=CC=C2 |&1:3,r,c:14,17,19|"
1451,Meglumine,0.306641164,0.126926526,,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
2004,piperacetazine,0.306448174,,0.014971436,"CC(=O)C1=CC2=C(SC3=C(C=CC=C3)N2CCCN2CCC(CCO)CC2)C=C1 |c:10,12,30,t:3,5,8|"
445,Didanosine,0.306444665,,0.132840769,"OC[C@@H]1CC[C@@H](O1)N1C=NC2=C1N=CNC2=O |c:9,11,14|"
1231,tuaminoheptane,0.138039347,,0.306244709,"CCCCC[C@H](C)N |&1:5,r|"
3400,Plerixafor,0.306204509,,0.112874371,"C(N1CCCNCCNCCCNCC1)C1=CC=C(CN2CCCNCCNCCCNCC2)C=C1 |c:36,t:16,18|"
2512,Methoxamine,0.306048806,0.254472717,,"COC1=CC(C(O)C(C)N)=C(OC)C=C1 |c:13,t:2,9|"
2508,Pazufloxacin mesylate,0.305933241,,0.109913546,"C[C@H]1COC2=C(C(F)=CC3=C2N1C=C(C(O)=O)C3=O)C1(N)CC1 |r,c:7,9,t:4,14|"
428,Rovamycin,0.305616718,0.135462559,,"CO[C@H]1[C@H](O)CC(=O)O[C@H](C)C\C=C\C=C\[C@H](O[C@H]2CC[C@@H]([C@@H](C)O2)N(C)C)[C@H](C)C[C@H](CC=O)[C@@H]1O[C@@H]1O[C@H](C)[C@@H](O[C@H]2C[C@@](C)(O)[C@@H](O)[C@H](C)O2)[C@@H]([C@H]1O)N(C)C |t:12,14|"
468,Nabumetone,0.3054971,,0.016732599,"COC1=CC=C2C=C(CCC(C)=O)C=CC2=C1 |c:13,16,t:2,4,6|"
2323,Sotagliflozin,0.305480954,0.229300351,,"CCOC1=CC=C(CC2=C(Cl)C=CC(=C2)C2OC(SC)C(O)C(O)C2O)C=C1 |c:8,11,13,28,t:3,5|"
1575,voglibose,0.305125087,,0.065685392,"OCC(CO)N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O |a:6,8,12,14,16,r|"
1554,Sulfadoxine,0.304866222,,0.09936519,"COC1=NC=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1OC |c:4,16,18,t:2,11,13|"
2765,propafenone,0.30455465,,0.204838047,"CCCNC[C@H](O)COC1=C(C=CC=C1)C(=O)CCC1=CC=CC=C1 |&1:5,r,c:11,13,22,24,t:9,20|"
497,deracoxib,0.304490618,0.198558462,,"COC1=C(F)C=C(C=C1)C1=CC(=NN1C1=CC=C(C=C1)S(N)(=O)=O)C(F)F |c:2,5,7,12,18,20,t:10,16|"
3569,tiquizium,0.304326374,,0.194965584,"C[N@+]12CCCC[C@@H]1CCC(C2)=C(C1=CC=CS1)C1=CC=CS1 |a:1,6,r,c:16,22,t:14,20|"
863,Teneligliptin,0.268168585,0.304300364,,"CC1=NN(C(=C1)N1CCN(CC1)[C@@H]1CN[C@@H](C1)C(=O)N1CCSC1)C1=CC=CC=C1 |c:4,30,32,t:1,28|"
268,Anisotropine methylbromide,0.304221657,,0.249436377,CCCC(CCC)C(=O)OC1C[C@@H]2CC[C@H](C1)[N+]2(C)C
1491,hesperidin,0.304098643,,0.09640497,"COC1=C(O)C=C(C=C1)[C@@H]1CC(=O)C2=C(O1)C=C(O[C@@H]1O[C@H](CO[C@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]1O)C=C2O |a:9,19,21,24,26,28,30,32,34,36,38,r,c:2,5,7,14,44,t:18|"
443,Loxapine,0.303789118,,0.211587745,"CN1CCN(CC1)C1=NC2=C(OC3=C1C=C(Cl)C=C3)C=CC=C2 |c:10,13,19,22,24,t:8,16|"
2168,timonacic,0.303323496,,0.259589627,OC(=O)C1CSCN1
3524,dasabuvir,0.272769683,0.302892007,,"COC1=C(C=C(C=C1C(C)(C)C)N1C=CC(=O)NC1=O)C1=CC=C2C=C(NS(C)(=O)=O)C=CC2=C1 |c:4,6,14,33,36,t:2,22,24,26|"
1435,enisamium,0.302789544,-0.00239564,,"C[N+]1=CC=C(C=C1)C(=O)NCC1=CC=CC=C1 |c:3,5,14,16,t:1,12|"
1075,Oxybutynin,0.302583626,0.125377219,,"CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1 |c:23,25,t:21|"
515,lodoxamide,0.302320803,,0.071529112,"OC(=O)C(=O)NC1=CC(=CC(NC(=O)C(O)=O)=C1Cl)C#N |c:8,16,t:6|"
3527,Thiocolchicoside,0.301691925,0.198409479,,"COC1=C(OC)C2=C(CC[C@H](NC(C)=O)C3=CC(=O)C(SC)=CC=C23)C=C1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O |c:2,21,27,t:6,15,23|"
1324,7-Ethyl-10-hydroxycamptothecin,0.033300151,0.301523154,,"CCC1=C2CN3C(=CC4=C(COC(=O)[C@]4(O)CC)C3=O)C2=NC2=C1C=C(O)C=C2 |c:2,6,23,25,31,t:8,28|"
