compound_id,name,HRCE-1,HRCE-2,smiles
1900,Telbivudine,0.091965612,,CC1=CN([C@@H]2C[C@@H](O)[C@H](CO)O2)C(=O)NC1=O |t:1|
2386,hexylcaine,0.199130905,,"C[C@@H](CNC1CCCCC1)OC(=O)C1=CC=CC=C1 |&1:1,r,c:16,18,t:14|"
2968,Balapiravir,,0.320103905,"CC(C)C(=O)OC[C@]1(O[C@H]([C@H](OC(=O)C(C)C)[C@@H]1OC(=O)C(C)C)N1C=CC(N)=NC1=O)N=[N+]=[N-] |c:26,29|"
3193,Nitromide,,0.156800908,"NC(=O)C1=CC(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O |c:5,7,t:3|"
2398,Ingenol-3-angelate,0.319537859,,"[H][C@@]12C[C@@H](C)[C@]34C=C(C)[C@H](OC(=O)C(\C)=C/C)[C@@]3(O)[C@H](O)C(CO)=C[C@]([H])(C4=O)[C@]1([H])C2(C)C |c:24,t:6|"
3301,Etodolac,,0.149188625,"CCC1=CC=CC2=C1NC1=C2CCO[C@@]1(CC)CC(O)=O |c:4,6,10,t:2|"
320,eugenol,0.229848665,,"COC1=C(O)C=CC(CC=C)=C1 |c:2,5,10|"
3023,Candesartan,,0.166340323,"CCOC1=NC2=C(N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1)C(=CC=C2)C(O)=O |c:5,12,14,19,21,27,30,32,t:3,10,17,24|"
1788,stetaderm,,0.100929901,"CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](O)C[C@]12C |a:3,6,7,16,18,19,22,r,t:10|"
2039,Tafenoquine succinate,0.100975931,,"COC1=NC2=C(C(C)=C1)C(OC1=CC=CC(=C1)C(F)(F)F)=C(OC)C=C2NC(C)CCCN |c:4,7,14,16,26,t:2,12,22|"
3136,orlistat,0.318337975,,"CCCCCCCCCCC[C@@H](C[C@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@@H](CC(C)C)NC=O |a:11,13,17,27,r|"
16,Thimerosal,,-0.044491228,"CC[Hg]SC1=C(C=CC=C1)C([O-])=O |c:6,8,t:4|"
3613,Quizartinib,-0.102776308,,"CC(C)(C)C1=CC(NC(=O)NC2=CC=C(C=C2)C2=CN3C(SC4=CC(OCCN5CCOCC5)=CC=C34)=N2)=NO1 |c:13,15,35,40,42,t:4,11,18,23,37|"
828,carglumic-acid,,0.138707746,"NC(=O)N[C@@H](CCC(O)=O)C(O)=O |a:4,r|"
979,trilostane,0.317755771,,"C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(=O)C(C[C@]35C)C#N)[C@@H]1CC[C@@H]2O |a:1,4,5,8,10,15,19,22,r|"
1888,methacholine,,0.131675711,"C[C@@H](C[N+](C)(C)C)OC(C)=O |&1:1,r|"
39,Enasidenib,,0.143909713,"CC(C)(O)CNC1=NC(=NC(NC2=CC(=NC=C2)C(F)(F)F)=N1)C1=NC(=CC=C1)C(F)(F)F |c:8,14,16,22,27,29,t:6,12,25|"
1061,L-Glutamic Acid,0.17382391,,[H][C@](N)(CCC(O)=O)C(O)=O
89,ethynodiol-diacetate,0.257399493,,"CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1 |a:4,7,8,11,13,16,23,r,c:29|"
2735,dutasteride,0.316239451,,"C[C@]12CC[C@H]3[C@@H](CC[C@H]4NC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2C(=O)NC1=C(C=CC(=C1)C(F)(F)F)C(F)(F)F |a:1,4,5,8,14,16,19,r,c:12,29,31,t:27|"
3052,Cromolyn,0.10494988,,"OC(COC1=CC=CC2=C1C(=O)C=C(O2)C(O)=O)COC1=CC=CC2=C1C(=O)C=C(O2)C(O)=O |c:6,8,13,24,26,31,t:4,22|"
1426,Xipamide,0.117982954,,"CC1=CC=CC(C)=C1NC(=O)C1=CC(=C(Cl)C=C1O)S(N)(=O)=O |c:3,6,17,t:1,12,14|"
1005,D-Serine,,0.147159208,[H][C@@](N)(CO)C(O)=O
194,Norfloxacin,0.187095936,,"CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCNCC1 |c:13,t:3,10,15|"
1747,acetylcysteine,0.128703746,,"CC(=O)N[C@H](CS)C(O)=O |a:4,r|"
3307,Cephapirin Benzathine,0.188245387,,"[H][C@]12SCC(COC(C)=O)=C(N1C(=O)[C@H]2NC(=O)CSC1=CC=NC=C1)C(O)=O |c:9,24,26,t:22|"
2281,ursodiol,0.278428938,,"C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C |a:1,7,10,11,12,15,17,21,23,26,r|"
2130,Difloxacin,0.058704279,,"CN1CCN(CC1)C1=C(F)C=C2C(=C1)N(C=C(C(O)=O)C2=O)C1=CC=C(F)C=C1 |c:8,11,13,30,t:17,25,27|"
956,doramectin,,0.105825506,"CO[C@H]1C[C@H](OC2[C@H](C)OC(C[C@@H]2OC)O[C@H]2[C@@H](C)\C=C\C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O[C@H]5C[C@@H](C\C=C2/C)O[C@@]2(C5)O[C@H](C5CCCCC5)[C@@H](C)C=C2)[C@]34O)O[C@@H](C)[C@@H]1O |a:2,4,7,12,16,17,25,26,31,35,37,43,46,53,57,60,62,r,c:30,59,t:20,22,40|"
2368,Azasetron,,0.108106489,"CN1C(=O)COC2=C(C=C(Cl)C=C12)C(=O)NC1CN2CCC1CC2 |t:6,8,11|"
94,Tiapride,0.17951978,,"CCN(CC)CCNC(=O)C1=C(OC)C=CC(=C1)S(C)(=O)=O |c:10,14,16|"
1052,Moclobemide,0.169479323,,"ClC1=CC=C(C=C1)C(=O)NCCN1CCOCC1 |c:3,5,t:1|"
1514,Metyrapone,,0.104205565,"CC(C)(C(=O)C1=CN=CC=C1)C1=CC=CN=C1 |c:7,9,14,16,t:5,12|"
1149,flumecinol,,0.18720403,"CCC(O)(C1=CC=CC=C1)C1=CC=CC(=C1)C(F)(F)F |c:6,8,13,15,t:4,11|"
1899,R-Selegiline,0.313157688,,"C[C@H](CC1=CC=CC=C1)N(C)CC#C |c:5,7,t:3|"
1690,sapropterin,,0.045450587,"C[C@H](O)[C@H](O)[C@H]1CNC2=C(N1)C(O)=NC(N)=N2 |a:1,3,5,r,c:8,13,16|"
2280,Acarbose,0.188849441,,C[C@@H]1O[C@H](O[C@@H]2[C@H](CO)O[C@H](O[C@@H]3[C@H](CO)O[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@@H]1O |t:37|
931,Mebhydrolin,0.11774757,,"CN1CCC2=C(C1)C1=CC=CC=C1N2CC1=CC=CC=C1 |c:4,10,12,20,22,t:8,18|"
2896,Duloxetine,,-0.001677303,"CNCC[C@H](OC1=C2C=CC=CC2=CC=C1)C1=CC=CS1 |c:6,8,10,13,15,20,t:18|"
1274,sucralose,0.169804726,,"OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl |a:2,4,6,10,13,15,17,19,21,r|"
1260,Tiagabine,0.137510142,,"CC1=C(SC=C1)C(=CCCN1CCC[C@H](C1)C(O)=O)C1=C(C)C=CS1 |c:4,21,24,t:1|"
1716,Laropiprant,,0.218582764,"CS(=O)(=O)C1=CC(F)=CC2=C1N(CC1=CC=C(Cl)C=C1)C1=C2CC[C@@H]1CC(O)=O |c:7,9,19,22,t:4,14,16|"
3308,Gabexate,0.266095132,,"CCOC(=O)C1=CC=C(OC(=O)CCCCCNC(N)=N)C=C1 |c:21,t:5,7|"
1468,Empagliflozin,0.039683655,,"OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1=CC(CC2=CC=C(O[C@H]3CCOC3)C=C2)=C(Cl)C=C1 |c:27,32,t:12,16,18,29|"
1729,Efavirenz,,0.310155312,"FC(F)(F)[C@]1(OC(=O)NC2=C1C=C(Cl)C=C2)C#CC1CC1 |c:9,15,t:12|"
3171,Cytarabine,-0.06650487,,"NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)C(O)C1O |c:6,t:1|"
1759,gestrinone,,0.3098765,"CC[C@]12C=CC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)C#C |a:2,15,16,19,r,c:3,5,11|"
2865,Riluzole,0.143836509,,"NC1=NC2=C(S1)C=C(OC(F)(F)F)C=C2 |c:3,14,t:1,7|"
3336,Benazepril,,0.112018575,"CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]1CCC2=C(C=CC=C2)N(CC(O)=O)C1=O |c:10,12,21,23,t:8,19|"
530,Bephenium hydroxynaphthoate,0.269459126,,"C[N+](C)(CCOC1=CC=CC=C1)CC1=CC=CC=C1 |c:8,10,16,18,t:6,14|"
1959,moxidectin,0.308492732,,"CO\N=C1\C[C@]2(C[C@@H]3C[C@@H](C\C=C(C)\C[C@@H](C)\C=C\C=C4CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)O[C@@H]([C@H]1C)C(\C)=C\C(C)C |a:5,7,9,15,23,24,29,33,37,38,r,c:11,27,t:17|"
1092,lactulose,,0.112425631,"OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O |a:2,4,8,10,12,14,17,19,21,r|"
2125,Kinetin,0.234760454,,"C(NC1=NC=NC2=C1NC=N2)C1=CC=CO1 |c:4,6,10,15,t:2,13|"
316,phloroglucin,,0.063659096,"OC1=CC(O)=CC(O)=C1 |c:4,7,t:1|"
3612,Haloperidol,0.30720808,0.116711735,"OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C=C1 |c:15,26,t:10,12,21,23|"
3621,thalidomide,,0.138111142,"O=C1N([C@H]2CCC(=O)NC2=O)C(=O)C2=C1C=CC=C2 |&1:3,r,c:14,17,19|"
1451,Meglumine,0.126926526,,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
2004,piperacetazine,,0.014971436,"CC(=O)C1=CC2=C(SC3=C(C=CC=C3)N2CCCN2CCC(CCO)CC2)C=C1 |c:10,12,30,t:3,5,8|"
445,Didanosine,,0.132840769,"OC[C@@H]1CC[C@@H](O1)N1C=NC2=C1N=CNC2=O |c:9,11,14|"
1231,tuaminoheptane,,0.306244709,"CCCCC[C@H](C)N |&1:5,r|"
3400,Plerixafor,,0.112874371,"C(N1CCCNCCNCCCNCC1)C1=CC=C(CN2CCCNCCNCCCNCC2)C=C1 |c:36,t:16,18|"
2512,Methoxamine,0.254472717,,"COC1=CC(C(O)C(C)N)=C(OC)C=C1 |c:13,t:2,9|"
2508,Pazufloxacin mesylate,,0.109913546,"C[C@H]1COC2=C(C(F)=CC3=C2N1C=C(C(O)=O)C3=O)C1(N)CC1 |r,c:7,9,t:4,14|"
428,Rovamycin,0.135462559,,"CO[C@H]1[C@H](O)CC(=O)O[C@H](C)C\C=C\C=C\[C@H](O[C@H]2CC[C@@H]([C@@H](C)O2)N(C)C)[C@H](C)C[C@H](CC=O)[C@@H]1O[C@@H]1O[C@H](C)[C@@H](O[C@H]2C[C@@](C)(O)[C@@H](O)[C@H](C)O2)[C@@H]([C@H]1O)N(C)C |t:12,14|"
468,Nabumetone,,0.016732599,"COC1=CC=C2C=C(CCC(C)=O)C=CC2=C1 |c:13,16,t:2,4,6|"
2323,Sotagliflozin,0.229300351,,"CCOC1=CC=C(CC2=C(Cl)C=CC(=C2)C2OC(SC)C(O)C(O)C2O)C=C1 |c:8,11,13,28,t:3,5|"
1575,voglibose,,0.065685392,"OCC(CO)N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O |a:6,8,12,14,16,r|"
1554,Sulfadoxine,,0.09936519,"COC1=NC=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1OC |c:4,16,18,t:2,11,13|"
2765,propafenone,,0.204838047,"CCCNC[C@H](O)COC1=C(C=CC=C1)C(=O)CCC1=CC=CC=C1 |&1:5,r,c:11,13,22,24,t:9,20|"
497,deracoxib,0.198558462,,"COC1=C(F)C=C(C=C1)C1=CC(=NN1C1=CC=C(C=C1)S(N)(=O)=O)C(F)F |c:2,5,7,12,18,20,t:10,16|"
3569,tiquizium,,0.194965584,"C[N@+]12CCCC[C@@H]1CCC(C2)=C(C1=CC=CS1)C1=CC=CS1 |a:1,6,r,c:16,22,t:14,20|"
863,Teneligliptin,0.304300364,,"CC1=NN(C(=C1)N1CCN(CC1)[C@@H]1CN[C@@H](C1)C(=O)N1CCSC1)C1=CC=CC=C1 |c:4,30,32,t:1,28|"
268,Anisotropine methylbromide,,0.249436377,CCCC(CCC)C(=O)OC1C[C@@H]2CC[C@H](C1)[N+]2(C)C
1491,hesperidin,,0.09640497,"COC1=C(O)C=C(C=C1)[C@@H]1CC(=O)C2=C(O1)C=C(O[C@@H]1O[C@H](CO[C@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]1O)C=C2O |a:9,19,21,24,26,28,30,32,34,36,38,r,c:2,5,7,14,44,t:18|"
443,Loxapine,,0.211587745,"CN1CCN(CC1)C1=NC2=C(OC3=C1C=C(Cl)C=C3)C=CC=C2 |c:10,13,19,22,24,t:8,16|"
2168,timonacic,,0.259589627,OC(=O)C1CSCN1
3524,dasabuvir,0.302892007,,"COC1=C(C=C(C=C1C(C)(C)C)N1C=CC(=O)NC1=O)C1=CC=C2C=C(NS(C)(=O)=O)C=CC2=C1 |c:4,6,14,33,36,t:2,22,24,26|"
1435,enisamium,-0.00239564,,"C[N+]1=CC=C(C=C1)C(=O)NCC1=CC=CC=C1 |c:3,5,14,16,t:1,12|"
1075,Oxybutynin,0.125377219,,"CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1 |c:23,25,t:21|"
515,lodoxamide,,0.071529112,"OC(=O)C(=O)NC1=CC(=CC(NC(=O)C(O)=O)=C1Cl)C#N |c:8,16,t:6|"
3527,Thiocolchicoside,0.198409479,,"COC1=C(OC)C2=C(CC[C@H](NC(C)=O)C3=CC(=O)C(SC)=CC=C23)C=C1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O |c:2,21,27,t:6,15,23|"
1324,7-Ethyl-10-hydroxycamptothecin,0.301523154,,"CCC1=C2CN3C(=CC4=C(COC(=O)[C@]4(O)CC)C3=O)C2=NC2=C1C=C(O)C=C2 |c:2,6,23,25,31,t:8,28|"
295,Tecovirimat,,0.034669473,"[H][C@]12C[C@@]1([H])[C@@]1([H])C=C[C@]2([H])[C@]2([H])C(=O)N(NC(=O)C3=CC=C(C=C3)C(F)(F)F)C(=O)[C@]12[H] |c:8,23,25,t:21|"
2306,Nintedanib,0.185889497,,"COC(=O)C1=CC=C2C(NC(=O)\C2=C(/NC2=CC=C(C=C2)N(C)C(=O)CN2CCN(C)CC2)C2=CC=CC=C2)=C1 |c:6,18,20,38,40,42,t:4,16,36|"
1633,Erismodegib,,0.056825279,"C[C@H]1CN(C[C@@H](C)O1)C1=CC=C(NC(=O)C2=C(C)C(=CC=C2)C2=CC=C(OC(F)(F)F)C=C2)C=N1 |c:16,19,21,33,36,t:9,11,24,26|"
2938,oxfendazole,,0.197548006,"COC(=O)NC1=NC2=C(N1)C=C(C=C2)[S@@](=O)C1=CC=CC=C1 |&1:14,r,c:7,11,13,20,22,t:5,18|"
1439,Bremelanotide (Acetate),,0.086944686,"[H][C@]1(CCCCNC(=O)C[C@H](NC(=O)[C@H](CCCC)NC(C)=O)C(=O)N[C@@H](CC2=CN=CN2)C(=O)N[C@]([H])(CC2=CC=CC=C2)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC2=CNC3=CC=CC=C23)C(=O)N1)C(O)=O |c:30,42,44,68,t:28,40,63,66,70|"
1715,phenacemide,0.136896332,,"NC(=O)NC(=O)CC1=CC=CC=C1 |c:9,11,t:7|"
2206,Penciclovir,0.169785191,0.095988257,"NC1=NC(=O)C2=C(N1)N(CCC(CO)CO)C=N2 |c:5,17,t:1|"
1636,ethenzamide,,0.114967445,"CCOC1=C(C=CC=C1)C(N)=O |c:5,7,t:3|"
2152,quinine-ethyl-carbonate,0.300173552,0.074216205,"CCOC(=O)O[C@H]([C@H]1C[C@@H]2CC[N@@]1C[C@@H]2C=C)C1=CC=NC2=CC=C(OC)C=C12 |r,c:21,t:19,23,25,29|"
3186,clomethiazole,0.154460332,,"CC1=C(CCCl)SC=N1 |c:1,7|"
3048,ethacizin,0.230241897,,"CCOC(=O)NC1=CC2=C(SC3=C(C=CC=C3)N2C(=O)CCN(CC)CC)C=C1 |c:13,15,29,t:6,8,11|"
2002,Bimatoprost,0.185970751,,"CCNC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\C(O)CCC1=CC=CC=C1 |c:27,29,t:25|"
2166,verapamil,0.178356205,,"COC1=C(OC)C=C(CCN(C)CCC[C@](C#N)(C(C)C)C2=CC(OC)=C(OC)C=C2)C=C1 |&1:15,r,c:2,29,32,t:6,21,25|"
1289,Picosulfate,0.001463404,,"[O-]S(=O)(=O)OC1=CC=C(C=C1)C(C1=CC=C(OS([O-])(=O)=O)C=C1)C1=CC=CC=N1 |c:7,9,22,27,29,t:5,13,15,25|"
774,Rifamycin SV,0.181459741,,"CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C)C(O)=C4C(O)=C(NC(=O)\C(C)=C/C=C/[C@@H](C)[C@@H](O)[C@@H](C)[C@H](O)[C@H](C)[C@@H](OC(C)=O)[C@H]1C)C=C([O-])C4=C3C2=O |c:9,22,48,t:3,13,16,24,44|"
3681,tranexamic-acid,0.299656473,,"NC[C@H]1CC[C@@H](CC1)C(O)=O |a:2,5,r|"
3616,Levosimendan,0.126366743,,"C[C@@H]1CC(=O)NN=C1C1=CC=C(NN=C(C#N)C#N)C=C1 |c:6,20,t:9,11|"
816,hydroflumethiazide,0.187936107,,"NS(=O)(=O)C1=CC2=C(NCNS2(=O)=O)C=C1C(F)(F)F |c:15,t:4,6|"
2918,Methicillin,,0.050958233,"COC1=CC=CC(OC)=C1C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O |c:4,8,t:2|"
3517,4-Methylbenzylidene camphor,0.197486795,,"CC1=CC=C(\C=C2\C3CCC(C)(C2=O)C3(C)C)C=C1 |c:19,t:1,3|"
3588,Naftopidil,0.246237773,,"COC1=CC=CC=C1N1CCN(CC(O)COC2=C3C=CC=CC3=CC=C2)CC1 |c:4,6,18,20,22,25,27,t:2|"
2916,"cis-9,trans-11-Conjugated-linoleic-acid",0.139150395,,CCCCCC\C=C\C=C/CCCCCCCC(O)=O
1504,Doramapimod,,,"CC1=CC=C(C=C1)N1N=C(C=C1NC(=O)NC1=CC=C(OCCN2CCOCC2)C2=C1C=CC=C2)C(C)(C)C |c:3,5,9,11,32,35,37,t:1,18,20|"
1335,Aztreonam,,0.166872349,"C[C@@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O |c:19,t:15|"
475,acenocoumarol,,0.285416579,"CC(=O)C[C@@H](C1=CC=C(C=C1)[N+]([O-])=O)C1=C(O)C2=C(OC1=O)C=CC=C2 |&1:4,r,c:7,9,15,18,24,26,t:5|"
630,pimobendan,,0.056738258,"COC1=CC=C(C=C1)C1=NC2=C(N1)C=CC(=C2)C1=NNC(=O)C[C@@H]1C |&1:23,r,c:4,6,11,15,17,t:2,9,20|"
390,Sulfacetamide,,0.212606849,"CC(=O)[N-]S(=O)(=O)C1=CC=C(N)C=C1 |c:12,t:7,9|"
1113,manidipine,,0.142002235,"COC(=O)C1=C(C)NC(C)=C([C@H]1C1=CC=CC(=C1)[N+]([O-])=O)C(=O)OCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1 |&1:11,r,c:4,9,15,17,38,40,45,47,t:13,36,43|"
1421,Gemcitabine hydrochloride,0.297150574,,"NC1=NC(=O)N(C=C1)C1OC(CO)C(O)C1(F)F |c:6,t:1|"
466,MNS,,,"[O-][N+](=O)\C=C\C1=CC2=C(OCO2)C=C1 |c:13,t:5,7|"
2157,Avibactam sodium,0.296941805,,[H][C@]12CN([C@@H](CC1)C(N)=O)C(=O)N2OS([O-])(=O)=O |r|
2558,orphenadrine,,0.075011282,"CN(C)CCO[C@@H](C1=CC=CC=C1)C1=C(C)C=CC=C1 |&1:6,r,c:9,11,14,17,19,t:7|"
3170,Vemurafenib,,0.296410645,"CCCS(=O)(=O)NC1=CC=C(F)C(C(=O)C2=CNC3=NC=C(C=C23)C2=CC=C(Cl)C=C2)=C1F |c:20,31,33,t:7,9,15,18,22,26,28|"
1943,Sumatriptan,,0.26094674,"CNS(=O)(=O)CC1=CC=C2NC=C(CCN(C)C)C2=C1 |c:19,t:6,8,11|"
1192,Tizanidine,0.148793525,,"ClC1=C(NC2=NCCN2)C2=NSN=C2C=C1 |c:1,13,16,t:4,10|"
1168,"Curcumin, Diferuloylmethane",0.220535865,,"COC1=C(O)C=CC(\C=C\C(=O)CC(=O)\C=C\C2=CC(OC)=C(O)C=C2)=C1 |c:2,5,24,26,t:17,21|"
2576,Flumazenil,,0.160288618,"CCOC(=O)C1=C2CN(C)C(=O)C3=CC(F)=CC=C3N2C=N1 |c:5,15,17,22,t:12|"
1777,Clopidogrel,0.071770187,,"COC(=O)[C@@H](N1CCC2=C(C1)C=CS2)C1=C(Cl)C=CC=C1 |c:8,12,16,19,21|"
918,5-Fluorouracil,,0.236889143,FC1=CNC(=O)NC1=O |t:1|
3072,Eprazinone,0.294909649,,"CCOC(CN1CCN(CC(C)C(=O)C2=CC=CC=C2)CC1)C1=CC=CC=C1 |c:16,18,26,28,t:14,24|"
2985,Edaravone,0.12996305,,"CC1=NN(C(=O)C1)C1=CC=CC=C1 |c:10,12,t:1,8|"
1608,Stavudine (d4T),0.053402106,,"CC1=CN(C2OC(CO)C=C2)C(=O)NC1=O |c:9,t:1|"
880,Rilmenidine,0.102470598,,C1CC1C(NC1=NCCO1)C1CC1 |t:6|
580,Clarithromycin,,-0.003319003,CC[C@H]1OC(=O)[C@H](C)[C@H](O[C@@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O)OC
423,fexinidazole,0.19007887,,"CSC1=CC=C(OCC2=NC=C(N2C)[N+]([O-])=O)C=C1 |c:10,18,t:2,4,8|"
2536,Ipatasertib,,,"CC(C)NC[C@@H](C(=O)N1CCN(CC1)C1=C2[C@H](C)C[C@@H](O)C2=NC=N1)C1=CC=C(Cl)C=C1 |r,c:15,23,25,33,t:28,30|"
529,delapril,0.293031668,,"CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N(CC(O)=O)C1CC2=C(C1)C=CC=C2 |a:5,15,r,c:10,12,27,31,33,t:8|"
1458,Piroxicam,0.071422163,,"CN1C(C(=O)NC2=NC=CC=C2)=C(O)C2=C(C=CC=C2)S1(=O)=O |c:8,10,17,19,t:6,12,15|"
432,telithromycin,,0.292581477,"CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCN3C=NC(=C3)C3=CN=CC=C3)C(=O)O[C@]12C)OC |r,c:42,44,49,51,t:47|"
2561,edoxudine,,0.067538827,"CCC1=CN([C@H]2C[C@H](O)[C@@H](CO)O2)C(=O)NC1=O |a:5,7,9,r,t:2|"
1089,indoramin,,0.08747835,"O=C(NC1CCN(CCC2=CNC3=C2C=CC=C3)CC1)C1=CC=CC=C1 |c:12,15,17,25,27,t:9,23|"
676,rimantadine,,0.102430269,"C[C@H](N)C12CC3CC(CC(C3)C1)C2 |&1:1,r|"
1946,Detomidine,,0.227757466,"CC1=C(C)C(CC2=CNC=N2)=CC=C1 |c:1,9,11,13,t:6|"
3187,Topiramate,0.17482082,,CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1
1040,isodibut,0.177585441,,"OC(=O)CCCN1C(=O)C2=CC=CC3=CC=CC(C1=O)=C23 |c:11,15,t:9,13,20|"
1302,flupentixol,0.119630499,,"OCCN1CCN(CC\C=C2\C3=C(SC4=C2C=C(C=C4)C(F)(F)F)C=CC=C3)CC1 |c:11,14,17,19,26,28|"
270,azosemide,,0.095494308,"NS(=O)(=O)C1=C(Cl)C=C(NCC2=CC=CS2)C(=C1)C1=NN=NN1 |c:4,13,17,22,t:7,11,20|"
2478,Pexidartinib,0.291260462,,"FC(F)(F)C1=NC=C(CNC2=NC=C(CC3=CNC4=NC=C(Cl)C=C34)C=C2)C=C1 |c:27,30,t:4,6,10,12,15,18,20,23|"
2890,albuterol,,-0.299685349,"CC(C)(C)NC[C@H](O)C1=CC(CO)=C(O)C=C1 |&1:6,r,c:15,t:8,12|"
2811,ibuprofen,,0.092525611,"CC(C)CC1=CC=C(C=C1)[C@@H](C)C(O)=O |&1:10,r,c:6,8,t:4|"
1367,SC79,,,"CCOC(=O)C(C#N)C1C2=C(OC(N)=C1C(=O)OCC)C=CC(Cl)=C2 |c:9,13,21,24|"
2864,Scopine,,0.127003855,[H][C@]12O[C@@]1([H])[C@]1([H])C[C@H](O)C[C@@]2([H])N1C
590,Ethinyl estradiol,,0.06314476,"[H][C@@]12CC[C@](O)(C#C)[C@@]1(C)CC[C@@]1([H])C3=CC=C(O)C=C3CC[C@@]21[H] |c:20,t:15,17|"
2869,Meticrane,0.290159417,,"CC1=C(C=C2C(CCCS2(=O)=O)=C1)S(N)(=O)=O |c:3,12,t:1|"
2847,Miglitol,,0.228937134,OCCN1C[C@H](O)[C@H](O)[C@H](O)[C@H]1CO
1627,Tamsulosin,0.119301827,,"CCOC1=CC=CC=C1OCCN[C@H](C)CC1=CC=C(OC)C(=C1)S(N)(=O)=O |c:5,7,23,t:3,17,19|"
1487,Famotidine,,0.161688407,"NC(=N)NC1=NC(CSCCC(=N)NS(N)(=O)=O)=CS1 |c:17,t:4|"
3197,Apricitabine,0.026486514,,"NC1=NC(=O)N(C=C1)[C@H]1CO[C@@H](CO)S1 |c:6,t:1|"
565,cefuroxime,,0.289985571,"CO\N=C(\C(=O)NC1C2SCC(COC(N)=O)=C(N2C1=O)C(O)=O)C1=CC=CO1 |c:16,28,t:26|"
1681,Ketoprofen,,-0.035072329,"CC(C(O)=O)C1=CC(=CC=C1)C(=O)C1=CC=CC=C1 |c:7,9,16,18,t:5,14|"
1956,Tadalafil,0.289847906,,"[H][C@]12CC3=C(NC4=C3C=CC=C4)[C@H](N1C(=O)CN(C)C2=O)C1=CC=C2OCOC2=C1 |c:6,9,11,33,t:3,25,27|"
2466,propoxycaine,0.069801191,,"CCCOC1=C(C=CC(N)=C1)C(=O)OCCN(CC)CC |c:6,9,t:4|"
2500,bucillamine,0.147702103,,"CC(C)(S)C(=O)N[C@@H](CS)C(O)=O |a:7,r|"
